review_id,sentiment_score,stars
wKU8O0_aQtLUJRP4zGBi0A,-0.5,1
8hLrBqbHEiW5JwFH2hJx5g,0.8,5
I_fAecWYmrd28zJGkfIM_A,0.9,5
QNtkqj2NtF-b-W1t-JqQ-w,0.9,5
D72jzjq0NUe7xrhpRPGWOg,0.8,5
9xoZhOYnbfFsu1kv0yFpPw,0.9,5
KjoG5L71SMnrR9VAcdz3_g,-0.8,1
81bk2Cb0Xh-jcA36mTXviA,-0.5,1
Vb9RywBYzjEHZp__CHge-g,0.8,3
ykSqLuRKBOGNPeHJkOVIvQ,-0.8,2
LdFkPJLa0mYE_N0LAkDwiQ,0.8,4
5skVKDD9ZLBvjcKBD_p3YQ,0.9,5
kor0z7Mqgm-lNUAx-VofmQ,0.9,5
2O5jSm8tHwm0MrEb-B46Cg,0.8,5
CxzuWvO9jzbFNLpKGzt2oA,0.8,5
XPcM6PDZOEgZcqeqz0QVxw,-0.8,1
EPulsOE6uhi3HePtQbuaLQ,0.9,5
aL4zZ1xY53OPjoNiVaE3Hg,0.9,5
_62aihol_dFXPNuEq1XCXA,1.0,5
hIxFRMxkUucZvkmFqfiOfA,0.9,5
zXxL3xQhAqnvuwOuBmhu-A,0.9,5
QpPgjZwGIa1PWOflhFZ6SQ,0.8,4
kzDKNtlC2KNdBbSXmwVV4w,0.9,5
cPaU_kjafJxbG_VX47dokQ,0.8,4
yQ3yj37M3zJuwllLttoX1w,1.0,5
sqPAe0wMGN5OVu4la00O3Q,0.8,5
sbid3YX9JivjstInMTF2ig,-0.8,1
LtEnlmw27XHlV2khU07fkQ,0.9,5
blTYJtdr3J6mCkNzV9bOcg,0.8,4
0I2r1ha1S0LWpYMSlnAPKA,0.9,5
O71WKBmK-6KPyOUkbff7Qg,0.8,5
i4kHlNZY2TP3EhxXngJLmA,0.8,4
USSQJ59V8ub5bq8n22rCYA,0.8,5
g07khhpoYAhMhFa1KpU63g,0.8,4
Sy3kOcLCfnlKIJCLX_bMHg,0.9,5
UYzeYY-I_kO_lzx0fShnXg,0.8,5
ERGOsFtFcBpJmUCQx-sw5g,-0.5,1
P35axgnMvzVS2J01l7_LwQ,-0.5,1
5f_qcrf2d8UMyo5MAUjtKA,-0.8,1
3MrWqGIGq3Civ6RTSm1EYg,0.7,4
WcDXBpB1S_WCno5X9SVutg,-0.7,1
eoGvVJCw3b2BWNir3iJ6jw,0.9,5
4lWRWwyOTL1Kum31FVeKKw,0.8,4
2aP5-YeIe9xw4YoQMKA0Ww,0.8,5
egaCChnroqDbD92wJqfVvA,1.0,5
czVVDZ7WZiXvNhwZGbUprQ,-0.8,1
BilgHEPJ_a7bwU0yQZGcjQ,-0.8,1
-0HEI_qpmjBXgKmMxlD4jg,0.9,5
GzFzaJugXbSaSo40VDK0mw,0.8,5
h6lpNo317mkHJ1w0vxO9JA,0.8,5
gsSBxzOxWf4CICDo3O-izQ,0.9,4
k-3AVaKilNSOyJJTdWxq0w,-0.8,1
bsbCSvD7QSiLXQO4E5a3fA,0.9,5
hUMXVLRvj_WcqDc8q3_GLQ,-0.8,1
7iMbZCt5NfTyZC4pur69jQ,-0.8,2
KnpmciZyEkeNrWOYSanlpQ,-1.0,1
DU39uju4LGR7brjY7anFRg,0.99,5
jywjTEZhiMueTRmxpjZ04Q,0.8,5
NXTlhKbKGeQJOjVuzT3KtQ,-1.0,1
vuM0Kad4RO3Vi9MpG8TMtA,-0.5,1
j8gQ5ILhly8EZSujuOoE4Q,0.8,4
u-zDgjlW6_pmMc6GxkE-8w,0.9,5
-WvFeLgP6SlhElHnrItkzA,0.8,5
JTLI1FTDocgqJm4BUyjEiQ,0.8,5
lnQzTVlIzVjhn2UW7ffiKA,0.9,5
OkeVjPWv06LGzed05Nke6Q,0.9,5
jTKhp6PjtUfgRPGbE_-Cwg,-0.8,2
i3XQXob-gZgwunFW6OAIEw,-0.5,3
EJwrEbPCHN6y4xbmvEB3Vg,0.8,5
KN70hn5SmdlwIsSCDXVoOQ,-0.8,1
gfvXzaq5HymQDhR68rkJRw,0.2,3
NduEHy_JuGDGKiaa758IRw,0.8,5
Mv2aieSKp5FFgrLRpp6uBw,0.9,5
c76hWeTGIRKaOqxEe-wkKQ,-0.5,2
Wd98uFjgMKlDdfBeULyZww,0.8,5
l2jxX85j-EYoMDsYygALrg,0.8,5
BULakHSFPxs_5A6QnWwmog,0.9,5
J3x8A06q2lAokQISy41sOg,0.9,5
tmFpv79NPUSRSxOklwpTvA,0.9,5
o_P7OZxLABfs5ZJB1PGpsw,0.8,5
9inEKoMWdYJSbRkiWE9pAg,0.9,5
Cn8pwMvndPl7q2zr_3GGiA,0.8,5
zNRnZneL8VbPIja6Uc4mzg,0.8,4
MWBGrj0XjvwSdwhLT-IAdg,-0.5,3
tDnvvS8wtTA8u0Xq28lhpw,-0.5,3
xpEXSnNNCMPbJuxWekjhaA,-0.8,1
EdVp9aEycW_AuDPwubejAw,1.0,5
U83pN-v8E6_UHdvDp3n9jA,0.9,5
vhtzeXsxg1XjF9aQc5sjpg,-0.9,1
IKkGZUOVJuK8hd9ovLhPzw,0.98,5
t3rMyP0NZ1bAOCA7HKhzEw,0.9,5
7xOBHnx-gRadik4mLAqNkA,0.8,5
wmmCnojNGoKNmMn8yBLONQ,1.0,5
3F8oPC248RDk_YsxvHShlA,0.8,5
HYa775WaUzfebCOV67Kwhw,0.8,5
KO0UxsasD6Ygz0wT7yqKWA,0.8,5
2ITl__LddEsgmbGyoLfLWg,0.8,5
RGG7bIMsDSZuYGWKO5hihA,0.8,4
dfCm0nSiOrz_918RnbK5Yg,-0.8,1
JKhorrYLjl-tgMpBVKHk7w,0.8,5
oEgep5wUEO6jbWKUnmtRxQ,0.9,5
S-q9KGONZJF7FiBofsme3Q,0.8,4
AWB9SF7_EGfUA9QkgHSnRw,-0.5,3
p0RlltbxPt8zt6s6iB9IGg,1.0,5
iTks1KuWMqSPPq2aRU-p2g,0.8,5
CxrSB6yNR21o8wzs5ee_Ng,0.7,4
Nw2j9s3W_dLCZTG3bgN5EQ,0.8,5
QO45ufv0MrqH0zWcfQlKSw,0.8,3
gyeATAxLCCFHp6odpyAMrw,-0.5,2
n24zoc8S40kW6N-WHrzklQ,0.9,5
1ntRaSxkTEhQHJ9lb1pS3Q,0.9,5
GqKPWJkjwIrRfhqjKjCcGw,0.3,3
boVutMae-jrypY_uwkTltA,0.9,5
g0vQKRhfrK9-DEUVW5vcYw,0.8,5
OB5aSaPWy0g0mEv9jIJTsg,0.8,5
tNcyMzmKlzCizdH4SBunbw,1.0,5
E8J67U2CO0jJtYp-Ukh_hg,0.8,3
zAAG7-5MOq6C5dzIh5dO6w,0.7,4
dLcL1to4dOEOmVngP_PfMg,0.99,5
NzCtMKphG06Q0aPHCKQQjg,0.98,5
ZxXfOMSiKC2_mFHCaDXLDg,0.9,5
mwysix31CIhbGSByKcqZLg,0.9,5
rrAYg_MDo9Ahv-s22psdVQ,0.9,5
5XJ7XYcbCoJUlKDZUrI9dg,0.7,4
TXpvXlNAvJcq9TsO_n9T5g,0.99,5
w4AYYFVLthrQ6SN767p3vQ,0.98,5
O4O38rRUst-dHAyjfXKm9Q,0.8,4
UFJJQSDdFkvcqci_Ac0N9g,-0.5,3
drnar5HHqDtDauxeVN55zQ,-0.5,5
5xbEZ9dhEyZit32sLwwddg,-0.8,2
Xbf-EcBPsfgmOB1qGy4IeA,0.8,3
5b396umj3-AoVNa0eW-Rgg,0.9,5
NyTnlWF0ZsN0Geqf7vL9gA,0.9,4
RVhh4u_z3P5rOgP01hFqFA,0.8,5
9CuAqfNGapSsJ5nWKFgtXg,0.9,5
NnUFGm6HJOD_heW99Zz1dA,0.8,5
p8yZKn-IVJC12ktvyAlgQA,-0.8,1
QAOljRzuKCa5IEvEhRXOMQ,0.8,5
QKwxqpXZdE1e3xOjyO4A1A,0.8,4
LOu6D2Zw2RM4ZVw4CnyzmA,0.9,5
Kk5pfDuPrZGg_zzA_I0Y6A,0.8,3
9YYX6ZRk9fo9UFbqp2NtDg,0.7,4
3wuGybpeyuU8ZPhSnEy3Rw,0.8,4
Tn_I7jONI8OgWjoIB7pTeA,-0.8,1
uCAPuBlzXIlMeFM17SVE-Q,0.8,5
08jdzGgv0xMMkoIz-TFFnA,0.7,5
4xwirOoyhDBY-tDJNOncBw,-0.8,1
yQNkg8QxIchGTtkio3qKnw,0.8,5
kgkoDRBtedeDPdrGUtz3MQ,-0.8,1
YgND9fLZG-VMzdDVPUtQ0Q,0.8,4
-1QGQtlhcWtJVN5ETDOG4w,-0.8,1
fCTtq8UhohvUKwJw33zqoQ,0.8,5
UpP2AnlTBmkAviuvVviZyQ,0.8,5
AgeD1hMKA4sPfHkeRCnjdw,0.9,5
RRfH_15-B-qhP7Hk28qQZA,0.99,5
tukO0Rm2HoGuD3DevQ6_6w,0.98,5
qbtqspJwcWbQdG7hXCd2sw,0.8,4
TyP3t2FH6QtjMZcsW8pMaw,0.9,4
90YviajL2mu43sQ01ENZAw,0.8,4
TvQN0sBrGQe7HUgrMgD8zQ,-0.6,2
53lsYsD7QO-x9kXEXpE6-w,-0.8,1
oGTwUT-p0qlP2brSbsd2ag,-0.6,1
Hgt4z0voddp03mmVzTzojQ,0.8,5
-DvckWr9H5ckdXeXJOrjmg,0.3,2
-UT2fO-KTj8M84Z9vW6u9Q,0.8,4
suQ9QBAeeisjMxSpFhD09A,0.6,2
iiQwOVRxYZlHffEn17zMLA,0.8,3
IXJJP5eJzJX01FAI41X1SQ,0.7,4
CCjVrW1imLiTwtL4OCAQbQ,0.8,5
DmHzmQ5xiWifFSUOcFmFlQ,0.9,5
1TRiyJGc0LcqNGRLY0XJmA,0.8,4
OQXwSme2_2skxgcMZ9BDgA,0.9,5
K0fR179FxhtMjPlWOsBtQg,0.8,4
nb8kd9-NbLL9cpRdsuFvcA,-0.8,2
_0f1XRcfUyB6pQ0AGpQkow,-0.5,2
LRcm4UM8nglFfTeIau9jNg,-0.8,1
oXBtnWQAoai5oue9DoXBgQ,0.8,5
3EkPlXvSvUU3uczJHOmTzg,0.3,2
HChSZz9pVKfDMgWx-pWmxA,0.9,5
8gk_eHmheIdueJSfBkM1QQ,0.8,4
bsG_0g8-jpaxCA6XZz8QvQ,-0.8,1
w3IlySgBSAfCW-rxn_UGuw,-0.6,1
_32xGGrYQTugg_PVc0O1Ow,-0.8,1
ExTtcYiBeoRz8VNlOZjI4Q,-0.7,1
S2j9AVO4N1Ksd8_ArHgdpA,-0.8,1
H9NYVMyXwFvquCKP4Mqanw,-0.7,1
DqROGpA5rFcvYZtHsgvq8A,-0.5,3
boL1oIG7CSxlhN7LUhqrHA,0.8,5
slwsYLTTH8PlQrDVpBYAmA,-0.5,1
_r4fMe9202o2HOKdPLFe7w,0.8,5
x0t_6-R9ONmgIXAKQgEYyg,-0.8,1
Ni2h6gHsj86bxRqihJti2A,-0.7,1
02UtLzKT7Q_x8mxLxSrGXA,0.8,5
JxSHQHVHRPAmkMP2j-LozA,0.7,4
J4htOALvTIZd6cP8OCZyGg,0.8,5
oMI1Fnz3fUgKPzUEA6ExOA,0.9,5
--FlNbnQrzpsppTrXOAN4Q,-0.8,1
qrhwQYvs7vkqNPrbJ6RwVA,-0.7,1
6KPvid-xI8VfETwmSsN9MA,0.8,5
fwnfz5rVuseF1BHPOA9zOQ,0.7,4
8v7EcsEJoXMV5GNsEZE9Bg,0.9,5
_H7839308kkjFyuDbPJ2xw,0.8,5
LY8_5tPgF6_5-yd_KpveCQ,0.8,5
woxLXSieA_9CFWTWvVGMuQ,0.9,5
jrpGCx57qHrjdqMNoO0CqA,0.8,5
Wl_O3m4LANUB8aJILVBrCQ,0.8,4
CQaumTfKXLhOr1MguxYwGg,0.8,5
r32mNVwtEFVt_WWuYuoThg,0.9,5
o0tOIuT1uJXsiTz1hYW9cA,0.8,4
R28dAx8rT8XJOBcqO8xl0g,0.9,5
7lnbvubnWelE5siSx4QEEg,0.8,5
DkRmleJPxx83geU8o6Ah7w,0.2,3
FzI5ty9OXp2Ve17Xk6js7w,-0.8,1
_Td38eEZK5RMVI24dHVqIg,-0.6,3
dBbBmVGSj0_HYEFmEYExXQ,0.8,5
2xxFOKQpd0XN1nThcirUSA,0.9,5
HfNCwFOfdk_TTVS7Q_Vmgg,0.8,5
Kn1j_v9YxPBMaG8V9na09w,0.9,5
PsyEFrVvW67CAfx6oKyABA,0.9,5
V8flweFbTo8RPwd1qDHKMg,0.7,5
s_0G_qPKEwOZsD7djJNZXg,0.8,5
kxtflDsfCmpgenMzkIgV3Q,-0.8,1
2DH5aXDZd4o4B0MDzfYrXQ,0.8,5
pK8zHorrkcaHLLzD_bbf8A,0.9,5
uzL9_64WWFqg5hrd9Fp7Mw,-0.8,1
VK43z5Yji-teNmOf5Zm0zQ,-0.6,1
TlVa5ULkxrJ_ShNs_K3vOA,0.9,5
QuYOjJDc8sRo4zaM2yZlug,0.8,4
guVgsbwBVn8wAQxwC9l4Hg,1.0,5
Y64MyzaRe-9mOeEsG_PiqQ,1.0,5
7c9p0zuSTEWjOKQAKrkpzQ,0.8,5
TZkFP81q8zVweg5mSKm3rQ,0.9,5
N7Jj0FzOYGcvGQo1pzpLmQ,0.8,4
PckFXgJFui1kKqHfT56J6A,0.9,5
O86b73HcGUfACA-2D8PkDw,0.8,5
NoHB1czNV0sWC-YBjvAVqQ,-0.5,2
1kDp3vJMxb_ArORHQIp9Ww,0.2,3
qd76iPGICmVQr0lD-IX8-w,0.4,3
dc1KG4__lTYp94_xEyAIjw,-0.8,1
G-TNT5l8dTJVlDvpgx1XLQ,0.5,5
qipVaf9CWoFFV9GbjQnHiw,0.8,5
h77mNLojzHNioBIJ34AjYA,0.9,5
7e7zwzoADRaHgMi7wUagBA,-0.8,1
dvUCrz6UiuqFrCkd1c4V1Q,0.8,5
nl0yktnCr7S6vwhyRgfutA,0.8,3
4UIHo8wTHk1XRa8OpnceoQ,0.7,3
kEO0bv50wNJkjnrUVffdaQ,0.8,5
cLrPRvFjz-Z8aibLKyhdew,0.7,3
EOC2x1RDNfd8gpQxu1LpAw,-0.8,1
1HmFSBF49JGr9j1P2oh17w,0.8,5
w_ShP7Sr9Rg7apr5UJJjuA,0.8,5
ppij35b7ufZoKicYsYy78A,0.7,5
IDTxX-0xFIkdMB63sN8Ieg,0.8,5
Z4lIYXyNAPdZxMrVkYVnUg,0.9,5
_upOkEZZnrfw0NZRwQ_p9Q,0.8,5
PKl-ob74XvKTyAabTs0OxQ,-0.8,1
TfmDXzFzuCiRKl32bM1yUQ,-0.8,1
ou4ETWpMFQa6xVF88rPyeA,0.8,5
79EmuP09uoZiqkgb-dAQgQ,0.8,4
_jvQwUNbBhR3ddTvN-Sm1w,0.9,5
ho5ircOOcRelBFgeNNRprg,0.2,3
ueDZYb0gH3uzym-LzuNCOA,0.8,5
wWtfFFwpE1cl8An0Cc0MMQ,0.8,5
Ez3h78EOrkLKictE8sRoqQ,-0.8,1
Io4lEukdQ9q5M0oyBZqgEQ,0.9,5
Iruj3kB16rblmNszDl19jg,0.85,5
U_GcvywxraZe36wx11_UrQ,-0.5,1
h9zyM0MaGWO1ozNBLdb_DQ,0.8,5
xJT799gT7ie0uSUsdQC0Nw,0.8,5
wlgTmR1bQRvdY4wE-NJ92g,0.9,5
QOzgekEO8HhRCsTZgjJxMQ,0.8,4
p1h8jRA4oN-yIl9GL-jctw,0.9,4
Q5jxeuJYy9i0eCEa0C_pHQ,0.99,5
AR8Hu0JiXci6SzaZmtcaGQ,0.8,5
Cg4BCaZj6FbzbkW-ZfOydA,0.8,4
Yo8kDueGgL5CKczauvOd2g,0.3,2
KgJWaVSw0SJWHkkju5dlFg,-0.8,1
AnouvcvGyVLfLradEshcmw,0.5,3
NTIb-2QDdLamLgIxkC_QVA,-0.8,1
KHcEeIN4zzT-LffHH0n2DQ,-0.6,1
0HyglMs0JgXRLx73lwCNeQ,0.8,4
MzUceL6oKhUM9urfe2BQDw,0.3,3
cD1zI91rRLxFUFbpQLuPTg,-0.8,1
oRbQe79PxboW5LuKzeoGyQ,-0.5,1
jl5mL1ngoOcfvBCHEBN7tg,0.99,5
afOsYLdn21aAr5b0B4Z-7Q,0.0,3
mMbpLdENL83MyngGGe4DPw,0.8,5
US9GB0Mi49crDBiChp7ddA,0.7,4
oDhjgXQITYSmiyU2uRViRA,0.8,4
RgOq4f4-mgo5hwr5ZJHeoQ,-0.8,1
b8csQCDEDVwJfeICrFOq1A,0.99,5
ldpdWC5Um4m3D8EsVRkYBg,0.98,5
d5RHq_kY_aKPMpVVPLeKlQ,0.99,5
nT22n_CZJCStyNWMrAcINw,0.98,5
QYg0iloJnMY1dT_O2ZDFww,0.99,5
A6hHAMkyLlx6Ho5C5YYAIw,0.98,5
LU0mavz74uFaRaKBn-bsqw,0.9,5
czt2Csooi9NyKxM6dO3_9A,0.8,5
9ZlrJTxRLH8kest_2N1CgQ,0.8,5
VO2AnOW9ZT-cQTOIeGeWzQ,0.7,5
w_W99A4uu8VtPfetLsXVNg,0.8,5
ntyc7wUQW2yKklAQDH82Cw,0.3,2
7g2M6oybGZ6g0VJp18cg6A,0.8,4
3VDbuozFHCq9twaCXgKJhg,0.3,3
EOkKqyJKk2CxMH62a1qeLg,0.8,3
YMh-7N06ecqpUlGbcT2E2A,0.3,3
AXVe4TPoue1VUJrQR2ZYjg,0.8,4
1pLtp0OfQorrq7lqVqwTHg,0.7,5
SNouFgpn7tSed5rW7HV1bQ,0.8,5
6bp3vxWUeb8LfIE9eXvf-w,0.9,5
sqi_BUREnWe8ThXyOTQCzw,-0.8,2
khyp2V5K7Jyrn0PFfpUMSw,0.8,4
d7Li_681ChhJWqokOluQWg,-0.5,3
B9MP9lb4qdkZCaFnMAT70Q,0.8,5
1DxO_g3LLi5h9-3dUN9JLw,0.8,5
JQ8C6eSa1CcC-PFRaundTQ,0.9,5
L8etcFugc5ZFJPpPaaSvVg,0.9,5
5Eue8g6OfEvG-t_VbEqE0A,0.8,4
0wgvsrhVYo6RGSoHZSDkQQ,0.8,4
GM6YKkHCZVm9oqZaYddbxA,0.7,3
h46LX2k5g3vCMm0Vz5lfrw,0.9,5
CCdizfCeV8pfuu7jYb9DyQ,0.8,5
HLdL-UMlXE0sHzsMKKftZQ,0.8,5
fwIZGQtEwQHx2WVvMI9m0g,0.9,5
QJlYOo5IJ1r7vNtSg-BTBw,-0.8,4
LY4KC1XSNX8NDkQepC-dgw,0.5,4
cYjWnC4blqIoXk44qu948A,0.8,5
yiYh04hdYRg2n1MGQM0Qew,0.9,5
plbzfbACXOfcRDwqDsCVBA,0.8,4
bXxVpOP93i9yvYl4gtYc2g,0.9,5
cwSOTFckklRj1KsVL_P9VQ,0.8,5
DNbi-isZqlXwwQ5zBZNlbQ,0.9,5
IRu33Vq4IPMF-H8_OSVfoQ,0.9,5
GtoiQpZP0GOZFQ8VjRjypQ,0.8,5
tavDmgynYNsl-Slkc5voXQ,0.8,5
Mzfi12laH2lcHlrgj37h-w,0.7,4
qA-0RSgMIUuCdcSyk9VwPQ,-0.5,3
AKQ5exqR9oTfI5IXjjSKnA,0.8,5
56ObEoLjIB3JZJow0HEKMQ,0.8,5
u4_NcVoBvS-xudNX98M_EQ,0.7,4
z__-M47Ny12e9eAYl4OHTg,0.9,5
Z8frBzzjPesLIGvJbToT7Q,0.8,5
mW6JYRVFLAkZouQgtNvdTw,0.9,5
b-pSMWmJdNVh7qnQf3AR4A,0.8,5
P0gv-ERZEhDGUlUr54DehQ,0.8,5
pSe5DPjDRST3o7VK-6b84Q,0.3,3
CB_k6isznFMZ4nz2UK6KXQ,0.9,5
cGS5tXMgyMhb_j9B5N7kOg,0.8,5
EomqGLO5NqSGIFPskzAPKQ,0.9,4
7ktCGdWz0aMiuN6qj2KEgg,0.9,5
89X_PRpOd2WuDV3kkgLcKg,0.9,4
-_WVlCAilKZLGxyjfQtGjQ,0.8,5
L07k_y44neUVCHi9ipygkA,0.9,5
9I9jQmyCaC6RTP8TItLyqA,0.8,5
AqSBBFBfa-DSCUAQhHuECw,0.9,4
OvN0Xz8urKBPj9UkVAilaw,0.9,5
LyNvicV8S9im7HYPmTEmgQ,0.8,5
RvgYWD1WcyeE5LnijiyhKQ,-0.8,1
0oaDpBUejDsg-w9DtxtxRg,0.8,4
lpeZo7JFmaZxwS5sORS8RQ,0.3,4
3KIQ_gn_RQ8Qxhyf73CUUw,-0.8,1
34NvDh7wla18GSfaSu5JMA,0.8,5
N-FF0mhTcjcakl3Rj1rkdg,0.8,4
WDXUgu_9RnLp_Dhhl3Mpiw,0.9,5
kgkZjlfWRY4mtTSE40lnrA,0.9,5
OzDInWlkNGRvHO_P4cm6Pw,1.0,5
EvMsh6Pkgxa90tQcpKdJow,0.8,5
NJtBV-qq3yZxPYLksUpnHg,0.9,5
ZIkrOLy1mcOqXIYVjneaQw,-0.5,1
zQnNc5erdteVuZCFzcMXPA,0.8,5
EmDJfrE1oP_GDv4Uj3zXgw,0.9,5
Yp7ur2huX1qMzRgiZMwqNQ,0.8,5
RKF8NKdjO5wY5tCG0Xiqiw,0.8,3
Zl2Gl_qQupN7P2E1ix8pQg,-0.8,1
B5t40V69RWUKVeGTKTn9KA,-0.5,3
Von7bsb1NouAJyLEzGBexw,-0.8,1
xN6Np3ykpI541ljFriJtbw,0.9,5
-D5fEXa69re8Fz8oDa0Glw,0.8,5
lED5E_uKC9Djx7eRP5VEnA,0.8,5
V8gD-qZQenpjZQq5kaKswQ,0.3,4
h7im4uRWj_k2wLl3W2rOdg,0.8,5
OGU045ddYdlIFdlAE_b-8w,-0.8,1
oSdnd6KMOtyPQyWcyC9zLQ,-0.8,1
7hqvMYWWUP1tmjRl97ThIw,0.0,1
23wErB6lpKvy64KkdBOl1A,-1.0,1
RhyAp51Xk7-Xq-m9X_4z5w,-0.8,1
_czLkecUDjssJ32vjg3m8w,0.8,5
AoUAyMZghO_WXNYHRIfIgQ,-0.8,1
C3K5zA7uKnpUR-XrYKTHkg,-0.8,2
jkdyU15bKw3SX7fFTenELg,-0.7,1
U6hldwXQlyPNbj7EpFZkVg,0.9,5
-_AUyHkLBqV1IAahVGCULg,0.85,5
lyDkIzGHLIG6_X6MD7CFIw,0.2,3
04W111TB2YrjK6r6lpjPXg,0.6,3
buUOMtm7kuU6KZfXRULkCw,0.8,5
zcps1y_ClwqUlP8aPC3wVg,0.2,2
Ff4xOWm2nGQxeiFj_b2lGg,0.8,4
xBO1oGIoa7t9XOuRcvEepw,0.2,1
ofODI6xEgVazDEB0hRrIvg,-0.5,2
LGyKSakoFTH6OFlXB1Vw6w,0.2,3
Xx8QHEOQikmAJ_W9R6otLA,-0.5,1
eDkVCeVJmxd0n0Dk_jt9vg,0.8,5
YJ2LiVWJwcb4OfJlXRm7qg,-0.8,1
FKaM5B4Sc4TeBF1cWSeuhw,-0.7,1
QYlKSQpQT-9j2tJiPZhOjA,0.0,1
PSzGSHoKN_tub-E3xmE0rA,-0.5,2
1PSJh_BM5VVsOGGPoZiEGA,0.2,3
5NyXIQu1By9eo9iXbi3aww,-0.8,1
k53g8r0VyyYdTKli4gYJ2Q,0.8,5
Ztpa1896NzjW9KSESsoyOQ,0.8,5
YwPmTHxO8q6cabAwxxR8QA,0.9,4
5cxsux3tc8dIKAzoPSlRlg,0.8,4
45LO4FGQoIRXUS466ezcug,0.7,4
Bvc0UQktxdh7Wja8_iPJaA,-0.5,2
xwaGW63dXU4UNSkmQKexQw,0.8,4
RaHi1qOz399zSt-fsVLCKg,0.2,3
T42qqZFpjCu0fxviMxqJsw,-0.8,1
Gl5Pnm0t2uiRe5ltnxjYfg,0.8,3
yNR-FnnLkpTV0PUi4TQFPQ,0.9,5
Axqz-S0lnPzc5VdOcw3KCw,0.99,5
phgjKXKRqBz-gQHLXThRag,0.98,5
cnjg8hdQS_dzEN83s-BX8w,0.8,5
mABrzFWNLCJa3lDPZviivQ,0.9,5
X7DjTkJ-1LtMUPGPcjEy5w,0.8,5
IyE8bFZNO-RqZUAxFueUWQ,0.9,4
uvgETpuev2Ue6X6s6hJV5Q,0.99,5
mpXC-01gatIplukWHcWkuw,0.98,5
GaBbPFvTWe3M4y5WQuY5jA,0.8,5
C6H9kMUcOkoe7uxdOvwsvw,0.3,3
Z3uqEa6sZ15GBFxYXcbbew,0.9,5
BEnHgSblAS7C-NHNHQzr1Q,0.8,4
VCAdhyzdFeDIgyvRGaXjCA,0.99,5
Xp4CLwHmGbuPdCvuBc2Lkg,0.98,5
ziLyD9cXtbogf5dG3uzoLw,0.8,3
BCtfpXvYCW9J1GZ_j3mgKQ,0.8,5
WZR9nTTgpbsqeljMXwDOdw,0.9,5
iELX9Z0VfBoTzsq2sCXz-g,0.8,5
KBWMJhPCaSxjlWKAvyNkWw,0.8,5
nQtf3kaWS38G6rIT22gDaQ,0.9,4
hrj42BoflLH7LGDaIgbPSQ,0.2,3
1Q6fPHuFypO_fR-u9uSF2g,0.6,4
cl8fNJViWyUB7o1CBmET4Q,-0.5,1
xE7zrCbji-gf4Qahd1RL0Q,0.8,4
lsEolQNvpBl38fNJ2JJ-JA,-0.5,1
sTZxxCF6X_cjVgoL9oSMqQ,0.5,4
FbLFT1V3thfVCVmAQHkK2w,0.8,5
G6-0A-HzcEXpcB9CEOl_eg,-0.8,1
JdjVwnNWMvdkfOx_osUqWw,-0.5,2
oDwiflwTUwDmcL35tUcCDg,0.8,5
IINo9JCbMonskKx1wNiwiw,-0.5,2
1uoofhPb2Ixk0HAsXQaSVg,-0.8,1
b_NFuJzSt2FD-3DZjAnYLQ,-0.8,1
kqP4VlCB3Sfv9ZX4xYvM_w,-0.6,2
ICJ_hS9HeF3ZNSB3Q-j3AQ,0.8,4
gRbp7PqTYJrZdalYYwK04g,0.9,5
JRzI4pKGvZbSE4CXtTjNIw,-0.8,2
34OHHMTTfGUmUjg-cfJ4Ww,0.8,5
MC77XaZANvjuJmBfj9PCKQ,0.99,5
-Fgqodh0h_QQHFahLnrejg,0.88,5
6-V7d9mB5I-sxnUu7Iecng,0.9,5
ZVzXSrWjtvUwc2Jq3EjT3g,0.8,5
GQ8ZWjJ3ZWzoqQbnOHfA1w,0.8,5
aI6B8aAGyqk1cz7sKqzXAA,0.9,5
n849ylJs3RRAqpkFLhs7Ww,0.99,5
CesUEu7Q_RLmCgrS-HKxEA,0.98,4
wGXoasq1vHnGr0sbrSITcQ,0.8,3
2Kd4H-4QZ-AMizukMbHDkw,0.9,5
nCIjKrIlwGQdcPy4J7INLQ,0.8,5
JDflmZS1uU7XCNXK2FijdA,0.9,5
iuBdpdGmpdfK_6lbjIrgEA,-0.5,1
VunIBhElEn1abpdFJq_hew,0.8,4
XsCafZ9oUHZkNBRSvadtpw,0.8,5
x5MrfHDj8guYOwuyLyqJZg,0.9,5
kALEQlJC8A482uJJWVNmgA,0.8,4
bAQgsZi9aZSN46OpJRDfaw,0.3,4
KiV067Fjs2ssWy8MZ1nuzg,0.9,5
jsTSA8uRCq1S-lsfFzJOlw,-0.5,2
g2bvggCjhWNx-UdG2gCcHQ,0.8,5
wSn47BVFgkM_327AcIufJg,0.9,5
ypUTBmK6oD875YyqrMx7TQ,0.8,3
dy2O4VROAKKnI6BtwfV8AA,0.9,5
y6WbumzR85vgiEGY8Mp_Dw,0.8,4
S9Vc63wcDBDDXzdRBpamKQ,0.9,5
gracn-twu4ILnMwqC4Dliw,0.8,5
5QikNp5y0_BMKVBBvxwFNg,-0.8,1
4bVulBGq6lK42cSfDyW3ew,0.8,5
XmOnP_ZJmPzFdP3F8JJmCA,0.9,4
jwoaa1HhMBkMRuQEj8gw3A,-0.8,1
DqgVHdj5GOu7dCOxJNvFiw,0.8,5
yAeb1t8gEm5cbiScFt9KPQ,-0.5,1
