business_id,merchant_status,priority_group,theme,count
yG5tkMER9Ftkv4RDwMaQuA,Growing,Expand,pricing_value,1
3bMVhRoYXU4UND8G0xLflw,Declining,Growth Opportunity,pricing_value,1
x5NLYIRLdhFBaNLLvl8Afg,Declining,Growth Opportunity,pricing_value,2
hyXrO6RoAi5GnTl8s72Pkw,Declining,Reassess,pricing_value,0
ra6Ejpr6Y5nJL1Um6pzTdg,Stable,Expand,pricing_value,0
t3PkHzVTvPA8qRxKe9TIkQ,Growing,Expand,pricing_value,0
yj0SWZvJ0tGwAywoVxPT5A,Growing,Expand,pricing_value,1
wXKiStXyJo0zI4uCwpNFMg,Growing,Expand,pricing_value,0
Cch7lpybfh4V0_1j8Nr3yQ,Growing,Expand,pricing_value,0
vwAhm3pRjCEz_jNXr9vMaA,Growing,Expand,pricing_value,0
_UOg5_pk9IhKee91eWrT4A,Declining,Growth Opportunity,pricing_value,1
bN_9QgxdOIk4oK-6fBDJtQ,Declining,Growth Opportunity,pricing_value,1
FvBUare-QfqoTyHIvbWkvA,Growing,Expand,pricing_value,1
HNMN7NhEvA64Z0FDEA2Twg,Growing,Expand,pricing_value,4
j4KA-BujEH7xmG6bD5E-gQ,Declining,Growth Opportunity,pricing_value,1
wGnBaLvgH3hrq6C3AnO5Mg,Stable,Monitor / Intervene,pricing_value,2
_05DcCQmCP5aGnfCnI4r9Q,Growing,Expand,pricing_value,3
or_WcjWELDsssk2JruvJcg,Declining,Growth Opportunity,pricing_value,0
9YyeoqIBSEL_uikPBTZZUQ,Stable,Expand,pricing_value,2
3eAGbHu2VFz8dVNC_dO5ow,Stable,Expand,pricing_value,1
eoj3iAmpgbRIi56yxcTQxA,Growing,Monitor / Intervene,pricing_value,1
-n_beuzQuajaezPD2PyQvA,Stable,Monitor / Intervene,pricing_value,0
JrG4NINLspXPNhSXg7Q07Q,Growing,Expand,pricing_value,2
7QVS6kcmc2vfp3TDCGX-Cw,Stable,Expand,pricing_value,0
4EXm70lqkCxZ-WtgNon8sw,Stable,Expand,pricing_value,4
sg4zySgp0Al1WNk-JhTbHQ,Stable,Monitor / Intervene,pricing_value,0
7LskDbqERsCsiPNKjmNnrA,Growing,Expand,pricing_value,2
sL6fC0P4C-gyL4E5gacUeQ,Growing,Expand,pricing_value,2
Fh7pRpok9KtmrXuY78xeug,Growing,Expand,pricing_value,3
SBDsWNjuMFTpUDgebenNDw,Declining,Reassess,pricing_value,1
03jQGGJ2ch0uHTtW-UUUqg,Declining,Growth Opportunity,pricing_value,2
Qm8pSLYuVS7eIyOx5YsWBw,Growing,Expand,pricing_value,0
u-xGrOvBv1bxtpAHk-SZ5w,Stable,Expand,pricing_value,2
j6dvIfAzbHccoySvaqjT4w,Stable,Monitor / Intervene,pricing_value,2
QV3Xa_GBeMdm7rOS4EaxVQ,Growing,Expand,pricing_value,3
vXQLdqB-stL2JTP5AsPVaA,Declining,Growth Opportunity,pricing_value,0
jWljp4qLuqr968VFA4EWrQ,Stable,Expand,pricing_value,0
3lsE-1hRI526KHKbeytPcg,Stable,Monitor / Intervene,pricing_value,1
kfRkKRVlaPAYOraik4JVXQ,Declining,Reassess,pricing_value,0
MzFhaFNbE03zF84BPkN7yQ,Declining,Growth Opportunity,pricing_value,5
uJBnnlqKIkfMq1H0RhfhJg,Stable,Monitor / Intervene,pricing_value,0
a8_zOZgxg3lNsEyanuwluw,Growing,Expand,pricing_value,1
309eD1s4UG_TkBNHUKAzYA,Declining,Growth Opportunity,pricing_value,1
ObL38c-q8O9Fe-JErYG6Xw,Declining,Reassess,pricing_value,1
vUkiYPpbkMXA99WneLSGkQ,Growing,Expand,pricing_value,0
NDdd698xwCrCNAdaFhe-Dg,Declining,Growth Opportunity,pricing_value,0
Cjwb7VQGP0u2eWYj1wnO3g,Growing,Monitor / Intervene,pricing_value,5
gnpyyeWQ53WlDMJEq-YA_w,Declining,Growth Opportunity,pricing_value,4
OX1eFYQwN1iYdFd0fkNpqw,Declining,Growth Opportunity,pricing_value,1
Wtr51cNrv1pYyIRg_IawYQ,Declining,Growth Opportunity,pricing_value,0
QhgrhVKlXZtSY6gRThf8zA,Growing,Expand,pricing_value,4
qwPpnCgmvrm1WsrmyyhuvQ,Declining,Reassess,pricing_value,1
aubXu1j7HfP50Ohc7JQ3RQ,Stable,Monitor / Intervene,pricing_value,0
ApZoKDMHiY6sm3urIcqfxg,Growing,Expand,pricing_value,1
nMDteyIwo3zLbqm45xBwFw,Growing,Expand,pricing_value,0
hxPnlWZmirx7neooZykmtg,Stable,Expand,pricing_value,0
us7g3OCOFDXjZpmYqQ-f3A,Stable,Expand,pricing_value,1
o5Uee_gmS-y9R582PAkX6w,Declining,Growth Opportunity,pricing_value,0
jIaycjmFK6ZecPx-tMR43A,Declining,Reassess,pricing_value,3
z04btlhvr9rmQ00k1yVMog,Growing,Expand,pricing_value,1
OTwwIvLkrS0zc8f1lNRstw,Stable,Expand,pricing_value,0
_61CLj2WP5jA6X3SDDlrrg,Stable,Expand,pricing_value,0
xa49Z4ar0PXDgjZyHrqbHQ,Declining,Growth Opportunity,pricing_value,3
64zjcLKeEQ5_oGQDnpsj5A,Declining,Growth Opportunity,pricing_value,1
DZglT5FP5VNDQJU3PuRIHw,Declining,Growth Opportunity,pricing_value,1
IzyQVIJG8JAnOiRQPb0-wg,Declining,Growth Opportunity,pricing_value,0
eFB8nsciED7EupYVyAnTyA,Declining,Growth Opportunity,pricing_value,3
AlH5V97JSAu7AL_xdibMIg,Declining,Growth Opportunity,pricing_value,0
SjCxvaC-OZLnOqAqHTXG_Q,Growing,Monitor / Intervene,pricing_value,0
YzluF3FNGjnW-tOrLZt8JA,Growing,Expand,pricing_value,1
WeDn7iD1ckcEg7YttkduWg,Declining,Growth Opportunity,pricing_value,1
AauDx7QSes9nZOAAa4LIbQ,Declining,Growth Opportunity,pricing_value,0
ZForVw2ZTiwDGfZ0XvZsXQ,Stable,Expand,pricing_value,1
lS42krxXMm-HIk7dntRsKQ,Declining,Growth Opportunity,pricing_value,2
pORvWLJb_ioqIrNo-yacfw,Declining,Growth Opportunity,pricing_value,1
YtMgMdZfjlK6ogDIGiOJSw,Growing,Expand,pricing_value,0
1qw5dIsQPNGLOwnuP7Wj1g,Growing,Expand,pricing_value,1
VG_6ZamOZ3-s6ODu9BCmqQ,Stable,Monitor / Intervene,pricing_value,0
dwkI0-b5PM2-yn-v7j2Agg,Stable,Expand,pricing_value,2
RU0UTD_beaENcS5e9EXH-w,Declining,Reassess,pricing_value,0
WgyhlYg3fnSgco4qLa20cg,Stable,Expand,pricing_value,1
EI0iUUbEi3xIy74L7-GrUQ,Declining,Reassess,pricing_value,0
EAF4MLS6x7mzq8CDpOcXXA,Stable,Monitor / Intervene,pricing_value,0
b2egw7DXjck9sKYcBc4NCQ,Stable,Expand,pricing_value,1
EpFFiPHKx9yP-WqOCuxRCw,Stable,Expand,pricing_value,0
CSAJxLa_LeuIDe-lHrC03w,Stable,Monitor / Intervene,pricing_value,0
TzqkyPTnK7dtHxnvgyn_4Q,Declining,Growth Opportunity,pricing_value,2
mtpbu6J2Jg7RkmTSEEXtFQ,Declining,Growth Opportunity,pricing_value,0
OiQ1eoqXMPyEUptpUX9JQA,Stable,Expand,pricing_value,1
gWV1k7XO9DSAodAlanESFA,Stable,Expand,pricing_value,0
332MG0dFd8d2JUcszdRdYw,Declining,Reassess,pricing_value,7
H_EmJ9Id0pnFw2poOH2OOw,Declining,Growth Opportunity,pricing_value,2
Odx1CHHhQICCehpWMg1w4g,Stable,Expand,pricing_value,1
44Xh-IjWDSn7XTw1hzO50g,Growing,Expand,pricing_value,2
8iiI_v2E9V4xXByGce05QQ,Stable,Expand,pricing_value,1
6GePX4W6Cl8LD68zUq_MAA,Growing,Expand,pricing_value,4
wTCA2ZJsssbOCjG0h0ZiGg,Declining,Growth Opportunity,pricing_value,2
baF2ZFEtsIo2A1k61x3QSw,Declining,Reassess,pricing_value,5
D8NEBGvh1DVHbyEs2cWVAQ,Growing,Monitor / Intervene,pricing_value,0
0uWnByfZNCs0MU1Ag10ujw,Stable,Monitor / Intervene,pricing_value,0
5bOUBsE1MH8jubPVI4fVmA,Declining,Growth Opportunity,pricing_value,0
XBYalnLmnJH5OPNacRJIAA,Growing,Expand,pricing_value,2
jsL0EmA3k75npcRvleq2VA,Stable,Expand,pricing_value,1
VCTI7doVpU094lugVBP_DA,Growing,Monitor / Intervene,pricing_value,1
6aClQOutEBgNxwVM2t_S9A,Stable,Monitor / Intervene,pricing_value,1
OH7EpZrKPnZwZDNKQ5S8iA,Stable,Expand,pricing_value,1
zAxWNkDWBvgNfIwTAyCBMw,Growing,Expand,pricing_value,0
4NXtEZ7buJYC7KLzuhZg3Q,Stable,Expand,pricing_value,2
REJ5UMeKH0Ylkf7Ym1rXMA,Growing,Expand,pricing_value,1
ZLhu-sAejh5yGd8aV9zcGQ,Declining,Growth Opportunity,pricing_value,1
RpNWMXXPnNkt8kmvJcP5ig,Stable,Expand,pricing_value,0
o45O8DI0MJXYsHnoIkP0jg,Growing,Expand,pricing_value,0
CaS4OzIfDfbYyGai0Wn3Zw,Declining,Growth Opportunity,pricing_value,0
8hKi4SyepMGe2W1L4aQ_JQ,Growing,Monitor / Intervene,pricing_value,0
JTjrrxgd3p80lS2h_YxsiQ,Declining,Growth Opportunity,pricing_value,3
SNxUXrSr-XkEkSQIdjmjhA,Growing,Monitor / Intervene,pricing_value,2
Itft7SwYFUXP02MpcijMOQ,Stable,Expand,pricing_value,0
cGWhF0eEogy0DKPwCU9TtA,Declining,Growth Opportunity,pricing_value,3
pdh91rffpM9QptHSXjJFVQ,Declining,Growth Opportunity,pricing_value,0
03dIEDBsDERr6Osmey-udQ,Growing,Expand,pricing_value,1
edU5K_QDvydTbWr4xfCfmg,Stable,Expand,pricing_value,0
-AWclhh1_2VnqPylPgBU3g,Growing,Monitor / Intervene,pricing_value,1
jS3affmkXWrBnidXA-DIfQ,Declining,Growth Opportunity,pricing_value,2
S3-EuL3U_nQmiugDnYPiFw,Growing,Expand,pricing_value,2
DHENrreqQDQx9NtuorNOZw,Declining,Reassess,pricing_value,0
YBak8o0xCiNN4sXr3izLbg,Growing,Expand,pricing_value,3
mciSzNKFRZ3HGgeSDuwUcw,Declining,Growth Opportunity,pricing_value,0
UVCiRVQID_amNd_q1K5POA,Growing,Expand,pricing_value,0
m_5jK3w7t4CS2ReIZI_grQ,Declining,Reassess,pricing_value,1
9D0aKRGsutg8S0ClIanmrA,Growing,Expand,pricing_value,0
f-9Su3hYbI-OCCt8Hz1wrw,Stable,Expand,pricing_value,2
DhZVpgeBKxoLd91MiwTxpg,Declining,Growth Opportunity,pricing_value,3
3S_g61xUct3Rmmx4rJS_mA,Stable,Monitor / Intervene,pricing_value,1
tUcZMaE2XPp6qJK5dbZlpg,Stable,Expand,pricing_value,0
KW2Ma_0uVm7KmBJhMI_yFA,Declining,Reassess,pricing_value,0
SHYPQbYqbfK4CwTDjtBH7Q,Growing,Expand,pricing_value,2
HHBbetQ-XRQYJprT5Qp9jw,Stable,Expand,pricing_value,2
eYNcVdV5bqqg-q23_FU0Vw,Declining,Growth Opportunity,pricing_value,2
VSpseb6oijtKffRRL_xfgQ,Declining,Growth Opportunity,pricing_value,1
kufU0ChkDC9hZABZoUebIQ,Stable,Monitor / Intervene,pricing_value,1
nOZOlidRcVHYn3bDcsXD_Q,Declining,Growth Opportunity,pricing_value,2
TdrNka-oPWf4B-jN9rKltw,Stable,Expand,pricing_value,1
YQD_Gm999Cthin64uLdOdA,Stable,Monitor / Intervene,pricing_value,0
RalJthqqo93-7rTXGgc5Gg,Growing,Expand,pricing_value,1
XupqzjOerK3DcIoWWIKslg,Stable,Expand,pricing_value,0
0Nqa0zPHoB_GVucVMd9f6w,Declining,Growth Opportunity,pricing_value,1
c6zgxvHn5j816s9DDAFYjA,Growing,Expand,pricing_value,1
lSR0JkU7iCnR7sP-8Gjkqw,Stable,Expand,pricing_value,1
kC2jUMTWt0v_cSWKa63QQA,Declining,Growth Opportunity,pricing_value,4
gYYMQeg4X8FUcCxXI4c2Tw,Declining,Reassess,pricing_value,4
LAtPOWQ6fUvaU64Yp9hyIg,Declining,Reassess,pricing_value,1
-SCIBOTjKGJXmeMMPi-uoQ,Stable,Expand,pricing_value,3
_Re2IwkeFUqUsPMRZK8jng,Stable,Expand,pricing_value,0
4vy8j-L9zXXFH_wh2sVzAw,Growing,Expand,pricing_value,1
ptXuSpg-ScJpAyE2QoLU4Q,Stable,Expand,pricing_value,0
A37C-01zpQty9FmxvZrxEg,Declining,Growth Opportunity,pricing_value,4
eImAdebEDD47dMd6zIx4MQ,Declining,Growth Opportunity,pricing_value,0
kaQ-ReAmU-xO2XnQsMFwRg,Growing,Expand,pricing_value,1
s9ceDy-cVHe0uzvZpWq87Q,Growing,Expand,pricing_value,2
GTNh2Jx56qE5kJSOVZxZlg,Stable,Monitor / Intervene,pricing_value,1
lWedWkinrM5j13pyimbpbA,Stable,Expand,pricing_value,0
25sLng-w7vBXbZfyBNeOWg,Stable,Expand,pricing_value,0
QXGnmsKYANxOyZBqM-zlJA,Growing,Expand,pricing_value,0
a1esN1yBrh8c8jra-7WcXw,Stable,Expand,pricing_value,2
Y7bpk83gKWgCmi7yKGTTug,Declining,Reassess,pricing_value,0
fzYu9Rh-oqlg95QzkbIO0A,Growing,Expand,pricing_value,1
HNXpuOxyh9XPm9sM98Ao3A,Growing,Expand,pricing_value,0
Z0Bn-FdyZmXHBh8qQe9JLw,Growing,Expand,pricing_value,1
69ccjOpx2iFvr1y2qas9uA,Stable,Expand,pricing_value,1
YpUowEOcZNehoBv0lxqlpA,Declining,Reassess,pricing_value,0
1XQWvgGDqzDoEOg0_7eWKA,Declining,Growth Opportunity,pricing_value,3
UXOji-MYsS0SL_0ccTjbKQ,Stable,Monitor / Intervene,pricing_value,0
sq3BcLyY4_jZf-zkO2itDA,Growing,Monitor / Intervene,pricing_value,0
dsfRniRgfbDjC8os848B6A,Growing,Expand,pricing_value,2
KiwskluQ7tMqZqvuf872vg,Growing,Monitor / Intervene,pricing_value,3
7rUaXU8_IgnOrOMnN7HPQQ,Growing,Monitor / Intervene,pricing_value,2
b9sLRv_j1eijFIEso8-RQg,Stable,Expand,pricing_value,0
yyvFGYfw0azW5mA_th8ndQ,Stable,Expand,pricing_value,1
-ib2qJmDKJgH_ZbtSu_HjA,Growing,Expand,pricing_value,0
zILVkn_Gm9xASg63jWKMHw,Declining,Growth Opportunity,pricing_value,0
a4fNrX46rTl4BE2WauPAUw,Declining,Reassess,pricing_value,1
389Y1ecrGnPwGA4KcbiBXA,Stable,Monitor / Intervene,pricing_value,0
o3mCQJcBBMDWzTY-FuUh9w,Stable,Expand,pricing_value,1
jIzN5atQRz9OIeYO-Lx4mw,Growing,Expand,pricing_value,0
Ljtd29uAWCaGK046QuvPhQ,Growing,Monitor / Intervene,pricing_value,0
YKAcEh3jygrVpxFEugGf1g,Stable,Expand,pricing_value,3
L1xIj8vAvZrZdfEVbH4qTg,Growing,Monitor / Intervene,pricing_value,0
S1FwTmCAwv5ulu5gToWi_w,Declining,Growth Opportunity,pricing_value,1
GKohndn_sMk2nWCh1jkAfg,Declining,Growth Opportunity,pricing_value,2
1B6S6XDoX1fWnQI0_K1b1Q,Growing,Expand,pricing_value,1
kn6zHpma8I_xBGTZpNe41A,Declining,Growth Opportunity,pricing_value,1
9PZxjhTIU7OgPIzuGi89Ew,Growing,Expand,pricing_value,5
03cvVjbkCOtiIt51M-MLFg,Stable,Expand,pricing_value,1
IzTh_D90T7LZRxy1lgAG-Q,Stable,Expand,pricing_value,2
-361Hc0tlxSYdrH_C3OgzA,Growing,Expand,pricing_value,2
Cmw00BFD1l-_DJHPuKi2Rw,Stable,Expand,pricing_value,0
d48Xrx8MhGtdaLvhcYzNWQ,Growing,Expand,pricing_value,2
6XiTlNnstoTK3tUPkc0Gbw,Declining,Growth Opportunity,pricing_value,2
7fHj6bMycSfo5-EqgN02Gg,Declining,Growth Opportunity,pricing_value,0
9sOHuGGwb8uRVu7pANSWfg,Growing,Expand,pricing_value,2
y930pQM0EUblQluRLkXLQg,Declining,Reassess,pricing_value,2
zuObDJ16rxyt5ciCbhKnlA,Stable,Expand,pricing_value,0
2z_dEk3ZllVLJvS-x18dog,Declining,Growth Opportunity,pricing_value,0
G8qD8M6rHAMGL4Tt1SiPFA,Stable,Expand,pricing_value,3
x4855nj7vfdXeVpg5fREZA,Growing,Monitor / Intervene,pricing_value,0
nBqvryCdn9N_vU4rdCbnHw,Stable,Monitor / Intervene,pricing_value,0
CO05TYrf8g0WTOB_bmE3uQ,Declining,Growth Opportunity,pricing_value,3
1OfhM-ZKvcpxyxptCCzEwA,Declining,Growth Opportunity,pricing_value,0
GoYSJ-YY-YwbxdgasHuq-Q,Growing,Expand,pricing_value,1
6qRe7PF_h56tR2EkDmfg9A,Growing,Expand,pricing_value,1
7y1zIK1ZtkkGIKeRUobThg,Declining,Reassess,pricing_value,3
XQjnh-n0o11MhApzCfRPxg,Stable,Monitor / Intervene,pricing_value,0
Ls3zQR47_wmUkupJXm59oQ,Stable,Expand,pricing_value,0
K3oSW7x3LU74viHIbL8b_A,Stable,Monitor / Intervene,pricing_value,0
FImeJg7pVG9K7wjuexmV4Q,Declining,Growth Opportunity,pricing_value,0
jh-Sg2S4wlelkifvhjwSlg,Declining,Growth Opportunity,pricing_value,0
UApicJDoDgayR1N1ZLL3vw,Stable,Expand,pricing_value,2
c_MsK_ra1MB1Q9KvZgNwww,Stable,Expand,pricing_value,0
SK5QTllf553tIKs0hGaZQg,Growing,Monitor / Intervene,pricing_value,0
2zSQu6_cLgWAVbZ2LbSLBA,Growing,Monitor / Intervene,pricing_value,1
pDR3n7cjtbTrkgDxfUUDtw,Declining,Growth Opportunity,pricing_value,3
6vNOkto7t2nKHQeZ1aYQFw,Stable,Monitor / Intervene,pricing_value,0
Y-xCFPYXWd9Ig0R_ZTd9mA,Declining,Growth Opportunity,pricing_value,1
FLq9CEy5MCKSlMuPEhumnw,Declining,Growth Opportunity,pricing_value,2
PzAYUWwfZqUOoL863k1gMg,Stable,Expand,pricing_value,0
C9UylQTOh7uwZo4a7QhLyg,Stable,Expand,pricing_value,0
mx31XU-QJIxObRGH_qvy3w,Stable,Expand,pricing_value,0
bKaBjDbtwQh_T-3ZpKJxRQ,Stable,Expand,pricing_value,1
ij_dE1TNqe_BHrzEGAWU4w,Declining,Growth Opportunity,pricing_value,1
ny1N_Py01kVoGOvL9oKjMQ,Declining,Growth Opportunity,pricing_value,1
ROeacJQwBeh05Rqg7F6TCg,Growing,Expand,service_speed,0
hTyJhpH7Bl5moMWQb4Sosg,Stable,Expand,service_speed,0
68ThEdiK0eWCEgGEmV9Tng,Stable,Expand,service_speed,1
eqNutOMnPqKa9QDAY6KfEw,Growing,Expand,service_speed,0
5m3ND7lNNd6zo-bNQGoXhQ,Stable,Monitor / Intervene,service_speed,1
WO5nr-4sjVs506BdCLL0aA,Declining,Growth Opportunity,service_speed,1
h85b3MFPWyaopMBy8DpBpA,Growing,Expand,service_speed,3
xkTjLbBC7uB-rAIDqAm-sw,Stable,Expand,service_speed,0
knA3b_WnHUJAyrIzzL9Lrg,Growing,Expand,service_speed,0
Bih0eT_lbbCUwKmGYpX0hw,Growing,Expand,service_speed,0
EmbZ4QwVt_zgfqMOCATsyA,Stable,Expand,service_speed,0
E-DcL1u330qwvoxXhipmUQ,Stable,Monitor / Intervene,service_speed,0
C_EtrXTygRX5RTUOKtO6Dg,Stable,Expand,service_speed,0
LnZvGYbqozanOSevcftnrw,Stable,Expand,service_speed,0
jULIPydhMj18KOI5OHTwfA,Declining,Growth Opportunity,service_speed,0
gCcJTKC40CL0XtYYGfcXDw,Declining,Growth Opportunity,service_speed,0
wCluBbW9nzS7MEMFltMwJw,Growing,Monitor / Intervene,service_speed,0
B-DiQpcSTJ7oMMnwzbAGTQ,Growing,Expand,service_speed,0
cx5rIVMN-FXwBkl2Kbot7w,Stable,Expand,service_speed,1
JUlsvVAvZvGHWFfkKm0nlg,Stable,Expand,service_speed,1
99zoELPcbwRBUqiPoaPqiQ,Growing,Expand,service_speed,2
Uc6PdjT_MO5bRPQsUUEy5Q,Stable,Expand,service_speed,0
PYUI1OJVksGUbCrteU68bw,Declining,Growth Opportunity,service_speed,1
l7b33ubze8Jqw7C4I1CAuA,Declining,Reassess,service_speed,2
2VuOLrhe2Iu_FRz1gEIqQA,Growing,Expand,service_speed,0
SwBhaxfQPbyhsi0QHUAN0A,Growing,Monitor / Intervene,service_speed,0
RnqU698MbIjq_eZHEzYL6g,Growing,Expand,service_speed,2
uBDXcXlLR9IuRV1N2m0SPQ,Stable,Expand,service_speed,0
tm94_vqmMMeAv01L-7FJzQ,Declining,Growth Opportunity,service_speed,0
cXSyVvOr9YRN9diDkaWs0Q,Growing,Expand,service_speed,2
UWk9hczxAjMT6y5C3826fw,Declining,Growth Opportunity,service_speed,2
OoFCe8VbzzCr88SGC08omw,Growing,Expand,service_speed,0
38yHZCHWgPZlDj5SqdNcpA,Growing,Monitor / Intervene,service_speed,0
cdiN0gHvZo3i64jwS990fQ,Declining,Growth Opportunity,service_speed,0
h0tUOsL3sRYVqSQlxWjW5g,Growing,Expand,service_speed,3
1PMlvTeQr3BpTm6GqOEckQ,Stable,Monitor / Intervene,service_speed,1
D1AGSvIci0E53E1Yix1mXA,Stable,Monitor / Intervene,service_speed,0
gkqfNyv3D84B0WR5GZOpZQ,Declining,Growth Opportunity,service_speed,0
R_Wi9jh57H_OzzAVWO71Bw,Growing,Expand,service_speed,1
kgZjJTGNc6WjKVBiSqNUoA,Stable,Expand,service_speed,1
ES8YqqXVu2TO6o2iwAOYSQ,Declining,Growth Opportunity,service_speed,0
TcJ1bB2omO0CIoEC4xtSxg,Growing,Expand,service_speed,2
ktM6aYuzqWd-kA8SIWswiQ,Declining,Growth Opportunity,service_speed,3
nF5QByCz21MY0KLtSoB5KA,Growing,Expand,service_speed,3
6_Gsn1ZxSosWb6mZusap0Q,Declining,Growth Opportunity,service_speed,0
sCPx4Sy4I1wMeZwsTzCFRg,Stable,Monitor / Intervene,service_speed,0
4hH1lt7mHPbl4r2O7LH6nA,Growing,Expand,service_speed,0
A55glg6ynzqjNAbRyTI3ig,Growing,Expand,service_speed,3
WN8wJ8PiBcfSPVWtZZhZfA,Growing,Expand,service_speed,0
jHk1OJi16n3BlO3LxkH8cw,Declining,Growth Opportunity,service_speed,0
HuawlT4tXzCXL8ftyvCZ0Q,Stable,Expand,service_speed,2
siUk0bqIjI80KBFptR1Mcw,Declining,Growth Opportunity,service_speed,0
g-mnsod42xN2y_LdYpoORw,Growing,Monitor / Intervene,service_speed,0
gGC3SvEvxsRkRBIEU0Rfrw,Stable,Expand,service_speed,4
W5qWPa1LPo9stvCGeVSRAg,Declining,Growth Opportunity,service_speed,0
jStt26nV-CBWRGxjqCzxUw,Stable,Monitor / Intervene,service_speed,0
mcb8blqo4lWVl91Mrp80uQ,Growing,Expand,service_speed,0
iZNR8-rqsBL2afDk4Zxe8A,Growing,Monitor / Intervene,service_speed,1
UBj0aJ6FfMR4tdvRbQ3KSA,Stable,Monitor / Intervene,service_speed,2
O4wZuA6Im9gQxxddCZ3kkQ,Declining,Growth Opportunity,service_speed,1
JiEcu8LvmlsPh_Q6Exzp9A,Declining,Growth Opportunity,service_speed,0
YuhQIv_c08zqfExfSiWB6g,Growing,Monitor / Intervene,service_speed,1
ctHjyadbDQAtUFfkcAFEHw,Growing,Expand,service_speed,0
GAuweBrcC_wK3a0UhZjwfA,Stable,Expand,service_speed,2
7VpTJyMcAnEA-Y6vj0XV4w,Stable,Expand,service_speed,0
nWhAxQw3bAsvXg3Oe91okw,Growing,Monitor / Intervene,service_speed,0
EDSqeUjhDwB8VMnIng-Q-A,Stable,Monitor / Intervene,service_speed,1
v72qGvd53IxhM2m8aatOpg,Growing,Expand,service_speed,1
qCpdeQYPf9i1EZhTnQgjtg,Declining,Growth Opportunity,service_speed,0
i7H6gGM5jXMMrhr8VRZXDg,Growing,Expand,service_speed,0
yG5tkMER9Ftkv4RDwMaQuA,Growing,Expand,service_speed,1
3bMVhRoYXU4UND8G0xLflw,Declining,Growth Opportunity,service_speed,2
x5NLYIRLdhFBaNLLvl8Afg,Declining,Growth Opportunity,service_speed,0
hyXrO6RoAi5GnTl8s72Pkw,Declining,Reassess,service_speed,4
ra6Ejpr6Y5nJL1Um6pzTdg,Stable,Expand,service_speed,0
t3PkHzVTvPA8qRxKe9TIkQ,Growing,Expand,service_speed,0
yj0SWZvJ0tGwAywoVxPT5A,Growing,Expand,service_speed,0
wXKiStXyJo0zI4uCwpNFMg,Growing,Expand,service_speed,0
Cch7lpybfh4V0_1j8Nr3yQ,Growing,Expand,service_speed,0
vwAhm3pRjCEz_jNXr9vMaA,Growing,Expand,service_speed,0
_UOg5_pk9IhKee91eWrT4A,Declining,Growth Opportunity,service_speed,0
bN_9QgxdOIk4oK-6fBDJtQ,Declining,Growth Opportunity,service_speed,0
FvBUare-QfqoTyHIvbWkvA,Growing,Expand,service_speed,1
HNMN7NhEvA64Z0FDEA2Twg,Growing,Expand,service_speed,1
j4KA-BujEH7xmG6bD5E-gQ,Declining,Growth Opportunity,service_speed,0
wGnBaLvgH3hrq6C3AnO5Mg,Stable,Monitor / Intervene,service_speed,0
_05DcCQmCP5aGnfCnI4r9Q,Growing,Expand,service_speed,0
or_WcjWELDsssk2JruvJcg,Declining,Growth Opportunity,service_speed,1
9YyeoqIBSEL_uikPBTZZUQ,Stable,Expand,service_speed,0
3eAGbHu2VFz8dVNC_dO5ow,Stable,Expand,service_speed,0
eoj3iAmpgbRIi56yxcTQxA,Growing,Monitor / Intervene,service_speed,0
-n_beuzQuajaezPD2PyQvA,Stable,Monitor / Intervene,service_speed,0
JrG4NINLspXPNhSXg7Q07Q,Growing,Expand,service_speed,2
7QVS6kcmc2vfp3TDCGX-Cw,Stable,Expand,service_speed,1
4EXm70lqkCxZ-WtgNon8sw,Stable,Expand,service_speed,1
sg4zySgp0Al1WNk-JhTbHQ,Stable,Monitor / Intervene,service_speed,0
7LskDbqERsCsiPNKjmNnrA,Growing,Expand,service_speed,0
sL6fC0P4C-gyL4E5gacUeQ,Growing,Expand,service_speed,0
Fh7pRpok9KtmrXuY78xeug,Growing,Expand,service_speed,0
SBDsWNjuMFTpUDgebenNDw,Declining,Reassess,service_speed,2
03jQGGJ2ch0uHTtW-UUUqg,Declining,Growth Opportunity,service_speed,0
Qm8pSLYuVS7eIyOx5YsWBw,Growing,Expand,service_speed,1
u-xGrOvBv1bxtpAHk-SZ5w,Stable,Expand,service_speed,0
j6dvIfAzbHccoySvaqjT4w,Stable,Monitor / Intervene,service_speed,2
QV3Xa_GBeMdm7rOS4EaxVQ,Growing,Expand,service_speed,1
vXQLdqB-stL2JTP5AsPVaA,Declining,Growth Opportunity,service_speed,2
jWljp4qLuqr968VFA4EWrQ,Stable,Expand,service_speed,1
3lsE-1hRI526KHKbeytPcg,Stable,Monitor / Intervene,service_speed,0
kfRkKRVlaPAYOraik4JVXQ,Declining,Reassess,service_speed,0
MzFhaFNbE03zF84BPkN7yQ,Declining,Growth Opportunity,service_speed,1
uJBnnlqKIkfMq1H0RhfhJg,Stable,Monitor / Intervene,service_speed,0
a8_zOZgxg3lNsEyanuwluw,Growing,Expand,service_speed,0
309eD1s4UG_TkBNHUKAzYA,Declining,Growth Opportunity,service_speed,1
ObL38c-q8O9Fe-JErYG6Xw,Declining,Reassess,service_speed,0
vUkiYPpbkMXA99WneLSGkQ,Growing,Expand,service_speed,2
NDdd698xwCrCNAdaFhe-Dg,Declining,Growth Opportunity,service_speed,0
