review_id,themes
eXU-xAEMWtththx9qqCaUw,"staff_behavior,cleanliness_ambiance"
iWYXPLxMY6UAhzKU5xvh9Q,"staff_behavior,food_product_quality"
idpCMddGrdxePzT8KkaLlQ,"staff_behavior,food_product_quality"
btWXgBgqRyiVx-SHi7pEcg,food_product_quality
fDpOJUi9Py-AyZcLCCzWbA,"food_product_quality,staff_behavior"
klDWGoC0RrU-MigwB1Y8Jw,"staff_behavior,service_speed"
NuU6WlFpNcrnrZtd0xT4CA,"service_speed,staff_behavior"
dEMu6fhe_Pnq5PpgrkyNFQ,"service_speed,order_accuracy_wait_time"
5Q8gmWVsFTpdi_Ie4r3F2A,"food_product_quality,staff_behavior"
cbAh3-4xEmDfDCE54JPIcw,"pricing_value,cleanliness_ambiance"
me86aSNPPGQwAMch358ujA,"food_product_quality,staff_behavior"
UKQNsz6bUJGfDSfptF9kWw,cleanliness_ambiance
5msekB0oVTZpQYxgPoRMKA,"food_product_quality,cleanliness_ambiance"
zXPvVgV-jU5T6q4EoM5Q5Q,food_product_quality
xY8AMnQ9NqjUMsUIi0Ld9g,"service_speed,food_product_quality"
cRDnKC7Iy8LG-lQCPy1ITg,"food_product_quality,staff_behavior"
Y330T51sCJ8eiwF3Vq_zzQ,"order_accuracy_wait_time,food_product_quality"
iHLkpMwL1BcRk-DC9hp0rw,food_product_quality
K6w8hVX7QV6qhvX6GRMFBw,"staff_behavior,food_product_quality"
KBEnHBIpnsPqEmgZpHmSRw,"order_accuracy_wait_time,food_product_quality"
AnPkLuQey-t5frtAlt8KVg,"staff_behavior,food_product_quality"
1SXtukhiNrX772buImATFA,"staff_behavior,food_product_quality"
SKPQ-4gh_QvwsuoxTznNag,"cleanliness_ambiance,food_product_quality"
LCDi58i9CYGG8JY-q4Jf6w,"food_product_quality,pricing_value"
tH5CBWXcVKNV_hcPtUj2Lg,"staff_behavior,food_product_quality"
qZ7b3JOjW2iBt8ReQ0GWbg,"order_accuracy_wait_time,food_product_quality"
-bltx6e7gaXMK5d1QRD2Fw,"order_accuracy_wait_time,staff_behavior"
XkYCib2tRZYp45C1h54ZqQ,"staff_behavior,service_speed"
MZM3b6PvNv9_U_7h65uzJQ,"staff_behavior,order_accuracy_wait_time"
SvXqysiGDGkfJ3H7J3n_fg,"service_speed,food_product_quality"
sidN7ZZ6vbgbT8aDyN00qg,food_product_quality
Vgw_w7ExE_WyJUhikdstbg,"staff_behavior,food_product_quality"
uTY_zJY1cPDmlFMmiy-KBw,food_product_quality
87c4t6OMYWqGszk0aOBMWg,food_product_quality
i_Fu0KJTGpy1vD0ILapEzA,food_product_quality
LQ7Zunq4dU2KCNvtRnxMOQ,"food_product_quality,pricing_value"
nvdGJmQ4n-M4XTz0Ut-5-Q,"staff_behavior,food_product_quality"
JM_FIUcpJ7u5HnV7DCEg3A,food_product_quality
PsKrEb2t0m8IP3mYBQ_DFg,"food_product_quality,service_speed"
s5zL675sRJ2FGZKkOg6-1w,"staff_behavior,food_product_quality"
uZ5aAtBXvb-HxClbRZXqpA,"food_product_quality,pricing_value"
hyO-_F_bhNrtKND_kPDOUQ,food_product_quality
CYJfF2ooBxhMX7QeoN-i7A,food_product_quality
eXvvSdV_uy2ww2A2-GHGzA,"staff_behavior,food_product_quality"
mRpDXSIhPWI0PyHslwDglw,"staff_behavior,cleanliness_ambiance"
YKeXAUFnNnpnoflKeRYCow,"cleanliness_ambiance,order_accuracy_wait_time"
i6BgK6EMLC0imbyt3KaQrA,"order_accuracy_wait_time,staff_behavior"
gh0GKGOYoXQKIUqyQ9NX7Q,food_product_quality
JOHKBW_6DLYhxa5OeEinxA,"food_product_quality,cleanliness_ambiance"
BqjI2K_BSD5s2DBtlrFTVQ,food_product_quality
22_d9-7FufR2WM09wuXbNw,food_product_quality
QVzTjk2e1UjDLsRgPZFgLA,"staff_behavior,cleanliness_ambiance"
N7dkPIovYKZabK_tW0qB7w,"food_product_quality,service_speed"
oEr38G2PraNfZUqJvcbMbg,"food_product_quality,service_speed"
mKbYRM63lbatfFMm5aksyg,"food_product_quality,staff_behavior"
deZYNLMAlP8TjWur8j2TPQ,"food_product_quality,cleanliness_ambiance"
cyQl9BEmyPLaK0NtnV2zvw,food_product_quality
NSmtNCarHFHMK3D0GtsD1w,"food_product_quality,pricing_value"
p5ZnSYsVNIINohGlSsptjA,"food_product_quality,pricing_value"
gBl0QUMp-sKuwSHBfyF18A,"food_product_quality,staff_behavior"
QcMaTZD4vINy48emXlcwaw,food_product_quality
B5zT_RaIbMWBH83YxEZFWA,"food_product_quality,pricing_value"
0zv18O7ePKNj_DOT-vluMg,cleanliness_ambiance
oabYMil4pH_6TCUqx_sZNw,food_product_quality
NHEfLVZF_VxGLTECfg8xmg,"staff_behavior,food_product_quality"
296gasuxY0JY0X3iA5DlMg,"order_accuracy_wait_time,food_product_quality"
ZSct3389R-p56DVM5S56ew,"food_product_quality,staff_behavior"
LfU5b7TvhL49yhyzDX9Egw,"service_speed,staff_behavior"
fu4SV_ccoJERWqBWDtnp3Q,food_product_quality
ZeGrwYLhFLZNtuxsjQ2LdQ,"order_accuracy_wait_time,staff_behavior"
7Cf-7ppcGijkXCRUAwB2xw,"pricing_value,service_speed"
_gaijtKgUqdDNvuhZ7z5Hg,"food_product_quality,staff_behavior"
ro1XEX8jNTi2A6RG_UHfJA,"food_product_quality,staff_behavior"
N3UIrGah1t9Oz2aZqxBlaw,"service_speed,food_product_quality"
Y1zVr00wxSbesNjty8EWjQ,"service_speed,food_product_quality"
fRiVxXL-cUDEOyWkhlizYw,food_product_quality
agrwbfLxIBnl6JiXc1d50w,"pricing_value,staff_behavior"
Wbc5y4qLdRMh45fDAgoRnQ,"service_speed,staff_behavior"
KEDDZ8nEHrMNpr5vxivcKQ,"pricing_value,staff_behavior"
y_u0OqmvRpGrQtkJNDbb1A,"staff_behavior,cleanliness_ambiance"
jqGRqwhdyg-vyKhC_FiGSw,"service_speed,staff_behavior"
FFYeuDy8W2k0l3u4YeYMDQ,"pricing_value,staff_behavior"
ltw38k1yloUPA4JDHdJohw,"staff_behavior,service_speed"
2XR5QtdjuR1TIH5-60lUEw,"cleanliness_ambiance,staff_behavior"
aVvno4lLG_OR9abnn-okkg,"food_product_quality,staff_behavior"
h0nbTpWbxC0SI0Z5O7Q-5A,food_product_quality
xpOZgOgEqus6F_DptITztA,"food_product_quality,service_speed"
dt1RN23YBnY5cDLYh5UsqA,"food_product_quality,service_speed"
3CkpBvOpeQrO7lvZyKrRLQ,"food_product_quality,pricing_value"
cmK48amjYNk7_rMa4hP-sg,"cleanliness_ambiance,service_speed"
4cPjWWI6liGfHQ4OoUzkMg,cleanliness_ambiance
dUq0NSHontUf5bxzxWG8rg,"food_product_quality,staff_behavior"
K2Pn5dc6l46-5gUfaOkEcQ,"food_product_quality,staff_behavior"
SOjYe686Zr_vSFjYw6U_Mw,"food_product_quality,staff_behavior"
0BTGuop-1u0aKTAO3KWMWA,food_product_quality
c6J3MArbcMrbGRZVL8WMOg,"food_product_quality,cleanliness_ambiance"
EbKVhGhW7shBwTUMDd2aPg,"staff_behavior,service_speed"
gRmORxuxzAgjF1pJjFV4xw,food_product_quality
6jOgIWlYG1Cl13NnA-7doQ,"food_product_quality,service_speed"
CirRETDlc9p0xvpBFX0tNA,staff_behavior
gZ37bCbLLCX3GUBuhKyxcQ,"food_product_quality,pricing_value"
PuVlDUs5cM1j3gexRpYsCQ,"staff_behavior,order_accuracy_wait_time"
_rOkwuU4LP5Xxf_D_pCZfg,"food_product_quality,cleanliness_ambiance"
ibiDsnonT7_vfPNnKQHhYg,food_product_quality
jyb9hmWptyiaWxtvxriARQ,"food_product_quality,order_accuracy_wait_time"
Le_g5_exHDDtlQkLOD8hRw,food_product_quality
U9Uzdmq8DadE0oV5hkDeeA,"food_product_quality,staff_behavior"
XE2ncya_Vhj-cqd0EE-ijQ,"staff_behavior,food_product_quality"
pudiXUh-8inEq4r9QNwqZA,"service_speed,staff_behavior"
C9Azw0mKDNH55_j-IltUAQ,"staff_behavior,cleanliness_ambiance"
FFLiYZPYjFC3j7o-SUirEg,"food_product_quality,service_speed"
5FEPAC9ngdxiTtBqLS1-Nw,"food_product_quality,service_speed"
iiMsuh5IZme-JgSVBD-lmA,"food_product_quality,staff_behavior"
Y8hLZ2IHHe-QQmok4k95Qw,"order_accuracy_wait_time,service_speed"
9xfnhe0wC5auRHWqQNO6Kg,other_none
_UQXTI8TDRJKZ0Q5B1qV-A,"order_accuracy_wait_time,service_speed"
LsehI8_rbBk0BcxzeWPp7Q,"food_product_quality,cleanliness_ambiance"
yS53HQ_9lPSilv4UWDE1rw,"food_product_quality,staff_behavior"
VekD6KC-nDWqzbQXkyT3mQ,"food_product_quality,service_speed"
JJY8rb_4phCUtCa0_TvNqA,"service_speed,staff_behavior"
tIpX3kJ8rcbuWcjpwkA9ig,"food_product_quality,staff_behavior"
oAfwqxrENdygOwBS2Pgrxg,"cleanliness_ambiance,food_product_quality"
JpGji_fOCcN3p3e6VIFs4g,"staff_behavior,food_product_quality"
Sr16hgSkM__wjIyXl5uS-g,"food_product_quality,staff_behavior"
Xh_XDU-8DocGs9mNpAS_rQ,"staff_behavior,cleanliness_ambiance"
DEDHnlf8OSQo2af2JAS9sw,"cleanliness_ambiance,staff_behavior"
0RVNcVzSsTcs_iYgiLy2Cw,"food_product_quality,pricing_value"
LTUiWXmu06TiL-edSQQZLQ,food_product_quality
pF3cGBV_O-owXU9a6B0uww,food_product_quality
iuahUo4k1uid1j1lZE0Agg,"food_product_quality,pricing_value"
AzmxWKhttq_0U2vUkm0X7Q,other_none
5LuWu43mVPFB7G_EH-NUXw,staff_behavior
LNZwHXXzNy4OZ_cbo6BwMw,"food_product_quality,staff_behavior"
HiCv1mCVlVX0nzSJUt38Iw,"staff_behavior,food_product_quality"
kkZJxca_cIxbOlwR-UpgnA,"cleanliness_ambiance,food_product_quality"
wpzat02Moh2OFn2IivrDBA,"staff_behavior,food_product_quality"
mtDAUrUqS2O-xDBV_5D2fQ,"food_product_quality,pricing_value"
0st2l1oNTfvaMwIGWN1STQ,"staff_behavior,food_product_quality"
OLrdXi9pLoaK6bMVedubTg,food_product_quality
xHcBarPQUJtx6wVS2ieX5Q,"food_product_quality,pricing_value"
o2QJwrE3SwbMuhDvC29JAg,food_product_quality
tQ3H1SgT1x44i60LOqPFmQ,"staff_behavior,cleanliness_ambiance"
kZp4kAxsXLpr2G4DJzWmXw,"food_product_quality,staff_behavior"
lBiD9REXUDvoV9WEKO-eSw,food_product_quality
CjTmgqfgJr4z_h9wAbRjcA,food_product_quality
iVgQgla-d3bqjTDRNUqjaA,food_product_quality
LgYfwXJcPIpgPvM9nz_ggA,"food_product_quality,staff_behavior"
_Xh5dYt2hs7UY4Arcd_QIg,"staff_behavior,cleanliness_ambiance"
0SlDWhoZo6bNLjuM8bgG7Q,"order_accuracy_wait_time,food_product_quality"
XU01gVMU2VEQH9GB35T4Jw,"staff_behavior,food_product_quality"
ObC9Ab0_mxz2EEDVfL9kUg,food_product_quality
PnEVyQWgrIZ2otlZZXgNxQ,"food_product_quality,cleanliness_ambiance"
OSpNdo1hMkCRp_XEou3p1w,pricing_value
Ke4K73I32JvY6SK8m298kg,staff_behavior
FPOvrAJT133zXdM1hJxrXQ,food_product_quality
9Py01HznfuSqHm-dUAw7xg,"staff_behavior,food_product_quality"
bOvLSk5J25tp72ECkKG4LQ,food_product_quality
QpoJmVQaW48a5Rose6nKaw,food_product_quality
poiEmugF7Rru6jIVsACnow,"food_product_quality,cleanliness_ambiance"
q1F6KaeQRob87q_qGAggBg,food_product_quality
FM_iD04LHXdgZtgW7Z6bZA,food_product_quality
9hBPh6J7G6OFS6SAG0StJg,"food_product_quality,pricing_value"
-no4ZpDXyTbfQIOONivuNw,"staff_behavior,order_accuracy_wait_time"
cETOhNvVz5sqj5Ok-XwDuA,"staff_behavior,order_accuracy_wait_time"
t_-Hq9fT89LH-jUrDawxXw,food_product_quality
KUxL_N-NWlr1ALVURFlYpg,food_product_quality
AUOPG6Jz0ropqVobV3Qw7g,"staff_behavior,cleanliness_ambiance"
7l-dlIWa9UQYUN0KT_BXBQ,other_none
9CpiVV4U0pLSEk8LEkjVjg,staff_behavior
5WFE_2U57tQZdETuIKh0jw,"food_product_quality,staff_behavior"
Szur5ayaPwdMRBg-r2B5gQ,"food_product_quality,staff_behavior"
ZA5xo1ihb_KBfbsk6uOYbg,"cleanliness_ambiance,food_product_quality"
ayCareL2Bkki3YQetHfgBg,food_product_quality
2EZR2ZoLfLe8DKd3RVMnBg,food_product_quality
PPM7jdIcAhCqTELB3CyQWg,food_product_quality
HMbwKu2_kel6PHrGG4BbSg,"food_product_quality,staff_behavior"
vlsy8bplsQYaDMf8gYBc0w,food_product_quality
sQzrSrEzF_TZ9tV4RVsjkg,"food_product_quality,staff_behavior"
2BmlEXy0naDpeMP4rrpRsA,food_product_quality
i6-59h8Y7vSJkqXTHzJE2w,food_product_quality
BBBIS0AGt7kmAeNgJeJ0yQ,"food_product_quality,staff_behavior"
8CM5IyoFPYUPtnPTpA9hdw,"order_accuracy_wait_time,staff_behavior"
SiIJVUFo00vr-MPX6pOEhA,food_product_quality
LPmU_6vRE_y5jUOgHyABqw,food_product_quality
DKMLE_zFUXThKGIDxvH8nQ,"food_product_quality,pricing_value"
QAI7pdqtMmmO9Bnt3bf0sQ,food_product_quality
tdFciw8CXCpKcceMgjttUg,food_product_quality
WaFG3jOEd_mmEHwvce6c0w,food_product_quality
d2OlpHpgxG3e-rjHkLYo-g,"food_product_quality,pricing_value"
NtF7WJNenn_ohwse8DieaA,staff_behavior
-mWWG630FtEpNdczbJywaw,"staff_behavior,food_product_quality"
K6jCzFwidETK-aevJXqGiw,"order_accuracy_wait_time,food_product_quality"
E1EB9ooajLhOzglbWIIZoA,"food_product_quality,pricing_value"
Cl9gGttg2s6S_uZx61j6eg,"food_product_quality,order_accuracy_wait_time"
nMzFto20oDUPaD3IPLG7XA,food_product_quality
wKU8O0_aQtLUJRP4zGBi0A,order_accuracy_wait_time
8hLrBqbHEiW5JwFH2hJx5g,food_product_quality
I_fAecWYmrd28zJGkfIM_A,"staff_behavior,food_product_quality"
QNtkqj2NtF-b-W1t-JqQ-w,"food_product_quality,staff_behavior"
D72jzjq0NUe7xrhpRPGWOg,food_product_quality
9xoZhOYnbfFsu1kv0yFpPw,"food_product_quality,staff_behavior"
KjoG5L71SMnrR9VAcdz3_g,food_product_quality
81bk2Cb0Xh-jcA36mTXviA,staff_behavior
Vb9RywBYzjEHZp__CHge-g,"food_product_quality,staff_behavior"
ykSqLuRKBOGNPeHJkOVIvQ,"order_accuracy_wait_time,staff_behavior"
LdFkPJLa0mYE_N0LAkDwiQ,"food_product_quality,cleanliness_ambiance"
5skVKDD9ZLBvjcKBD_p3YQ,"cleanliness_ambiance,staff_behavior"
kor0z7Mqgm-lNUAx-VofmQ,"food_product_quality,cleanliness_ambiance"
2O5jSm8tHwm0MrEb-B46Cg,"food_product_quality,staff_behavior"
CxzuWvO9jzbFNLpKGzt2oA,"food_product_quality,staff_behavior"
XPcM6PDZOEgZcqeqz0QVxw,"food_product_quality,order_accuracy_wait_time"
EPulsOE6uhi3HePtQbuaLQ,food_product_quality
aL4zZ1xY53OPjoNiVaE3Hg,"food_product_quality,staff_behavior"
_62aihol_dFXPNuEq1XCXA,food_product_quality
hIxFRMxkUucZvkmFqfiOfA,"food_product_quality,staff_behavior"
zXxL3xQhAqnvuwOuBmhu-A,food_product_quality
QpPgjZwGIa1PWOflhFZ6SQ,"food_product_quality,staff_behavior"
kzDKNtlC2KNdBbSXmwVV4w,"food_product_quality,staff_behavior"
cPaU_kjafJxbG_VX47dokQ,"food_product_quality,pricing_value"
yQ3yj37M3zJuwllLttoX1w,"food_product_quality,staff_behavior"
sqPAe0wMGN5OVu4la00O3Q,food_product_quality
sbid3YX9JivjstInMTF2ig,"staff_behavior,food_product_quality"
LtEnlmw27XHlV2khU07fkQ,"food_product_quality,pricing_value"
blTYJtdr3J6mCkNzV9bOcg,"staff_behavior,food_product_quality"
0I2r1ha1S0LWpYMSlnAPKA,"food_product_quality,pricing_value"
O71WKBmK-6KPyOUkbff7Qg,"food_product_quality,cleanliness_ambiance"
i4kHlNZY2TP3EhxXngJLmA,"food_product_quality,pricing_value"
USSQJ59V8ub5bq8n22rCYA,food_product_quality
g07khhpoYAhMhFa1KpU63g,"food_product_quality,pricing_value"
Sy3kOcLCfnlKIJCLX_bMHg,food_product_quality
UYzeYY-I_kO_lzx0fShnXg,"food_product_quality,order_accuracy_wait_time"
ERGOsFtFcBpJmUCQx-sw5g,staff_behavior
P35axgnMvzVS2J01l7_LwQ,"order_accuracy_wait_time,staff_behavior"
5f_qcrf2d8UMyo5MAUjtKA,"order_accuracy_wait_time,food_product_quality"
3MrWqGIGq3Civ6RTSm1EYg,"food_product_quality,staff_behavior"
WcDXBpB1S_WCno5X9SVutg,"food_product_quality,staff_behavior"
eoGvVJCw3b2BWNir3iJ6jw,"food_product_quality,staff_behavior"
4lWRWwyOTL1Kum31FVeKKw,food_product_quality
2aP5-YeIe9xw4YoQMKA0Ww,"food_product_quality,pricing_value"
egaCChnroqDbD92wJqfVvA,"food_product_quality,staff_behavior"
czVVDZ7WZiXvNhwZGbUprQ,"food_product_quality,pricing_value"
BilgHEPJ_a7bwU0yQZGcjQ,"food_product_quality,pricing_value"
-0HEI_qpmjBXgKmMxlD4jg,food_product_quality
GzFzaJugXbSaSo40VDK0mw,"food_product_quality,service_speed"
h6lpNo317mkHJ1w0vxO9JA,"food_product_quality,staff_behavior"
gsSBxzOxWf4CICDo3O-izQ,"food_product_quality,staff_behavior"
k-3AVaKilNSOyJJTdWxq0w,food_product_quality
bsbCSvD7QSiLXQO4E5a3fA,"food_product_quality,staff_behavior"
7iMbZCt5NfTyZC4pur69jQ,"order_accuracy_wait_time,staff_behavior"
KnpmciZyEkeNrWOYSanlpQ,"staff_behavior,food_product_quality"
DU39uju4LGR7brjY7anFRg,"food_product_quality,cleanliness_ambiance"
jywjTEZhiMueTRmxpjZ04Q,"food_product_quality,staff_behavior"
NXTlhKbKGeQJOjVuzT3KtQ,"order_accuracy_wait_time,food_product_quality"
vuM0Kad4RO3Vi9MpG8TMtA,"pricing_value,food_product_quality"
j8gQ5ILhly8EZSujuOoE4Q,food_product_quality
u-zDgjlW6_pmMc6GxkE-8w,food_product_quality
-WvFeLgP6SlhElHnrItkzA,food_product_quality
JTLI1FTDocgqJm4BUyjEiQ,food_product_quality
lnQzTVlIzVjhn2UW7ffiKA,food_product_quality
OkeVjPWv06LGzed05Nke6Q,food_product_quality
jTKhp6PjtUfgRPGbE_-Cwg,staff_behavior
i3XQXob-gZgwunFW6OAIEw,"staff_behavior,pricing_value"
EJwrEbPCHN6y4xbmvEB3Vg,food_product_quality
KN70hn5SmdlwIsSCDXVoOQ,staff_behavior
gfvXzaq5HymQDhR68rkJRw,"food_product_quality,cleanliness_ambiance"
NduEHy_JuGDGKiaa758IRw,food_product_quality
Mv2aieSKp5FFgrLRpp6uBw,"food_product_quality,staff_behavior"
c76hWeTGIRKaOqxEe-wkKQ,"food_product_quality,pricing_value"
Wd98uFjgMKlDdfBeULyZww,"food_product_quality,staff_behavior"
l2jxX85j-EYoMDsYygALrg,"food_product_quality,staff_behavior"
BULakHSFPxs_5A6QnWwmog,"food_product_quality,pricing_value"
J3x8A06q2lAokQISy41sOg,"food_product_quality,staff_behavior"
tmFpv79NPUSRSxOklwpTvA,"food_product_quality,staff_behavior"
o_P7OZxLABfs5ZJB1PGpsw,"food_product_quality,pricing_value"
9inEKoMWdYJSbRkiWE9pAg,"staff_behavior,food_product_quality"
Cn8pwMvndPl7q2zr_3GGiA,"food_product_quality,staff_behavior"
zNRnZneL8VbPIja6Uc4mzg,"food_product_quality,staff_behavior"
MWBGrj0XjvwSdwhLT-IAdg,"food_product_quality,pricing_value"
tDnvvS8wtTA8u0Xq28lhpw,"food_product_quality,order_accuracy_wait_time"
xpEXSnNNCMPbJuxWekjhaA,order_accuracy_wait_time
EdVp9aEycW_AuDPwubejAw,"food_product_quality,cleanliness_ambiance"
U83pN-v8E6_UHdvDp3n9jA,"food_product_quality,staff_behavior"
vhtzeXsxg1XjF9aQc5sjpg,"food_product_quality,staff_behavior"
IKkGZUOVJuK8hd9ovLhPzw,food_product_quality
t3rMyP0NZ1bAOCA7HKhzEw,food_product_quality
7xOBHnx-gRadik4mLAqNkA,food_product_quality
wmmCnojNGoKNmMn8yBLONQ,food_product_quality
3F8oPC248RDk_YsxvHShlA,food_product_quality
HYa775WaUzfebCOV67Kwhw,"food_product_quality,staff_behavior"
KO0UxsasD6Ygz0wT7yqKWA,food_product_quality
2ITl__LddEsgmbGyoLfLWg,"food_product_quality,pricing_value"
RGG7bIMsDSZuYGWKO5hihA,"food_product_quality,staff_behavior"
dfCm0nSiOrz_918RnbK5Yg,staff_behavior
JKhorrYLjl-tgMpBVKHk7w,"food_product_quality,staff_behavior"
oEgep5wUEO6jbWKUnmtRxQ,"food_product_quality,cleanliness_ambiance"
S-q9KGONZJF7FiBofsme3Q,"food_product_quality,order_accuracy_wait_time"
AWB9SF7_EGfUA9QkgHSnRw,"food_product_quality,staff_behavior"
p0RlltbxPt8zt6s6iB9IGg,"staff_behavior,food_product_quality"
iTks1KuWMqSPPq2aRU-p2g,food_product_quality
CxrSB6yNR21o8wzs5ee_Ng,"staff_behavior,food_product_quality"
Nw2j9s3W_dLCZTG3bgN5EQ,"food_product_quality,order_accuracy_wait_time"
QO45ufv0MrqH0zWcfQlKSw,food_product_quality
gyeATAxLCCFHp6odpyAMrw,"food_product_quality,staff_behavior"
n24zoc8S40kW6N-WHrzklQ,food_product_quality
1ntRaSxkTEhQHJ9lb1pS3Q,food_product_quality
GqKPWJkjwIrRfhqjKjCcGw,"pricing_value,cleanliness_ambiance"
boVutMae-jrypY_uwkTltA,"staff_behavior,food_product_quality"
g0vQKRhfrK9-DEUVW5vcYw,"staff_behavior,food_product_quality"
OB5aSaPWy0g0mEv9jIJTsg,food_product_quality
tNcyMzmKlzCizdH4SBunbw,"food_product_quality,staff_behavior"
E8J67U2CO0jJtYp-Ukh_hg,"food_product_quality,pricing_value"
zAAG7-5MOq6C5dzIh5dO6w,"food_product_quality,staff_behavior"
dLcL1to4dOEOmVngP_PfMg,food_product_quality
NzCtMKphG06Q0aPHCKQQjg,"food_product_quality,order_accuracy_wait_time"
ZxXfOMSiKC2_mFHCaDXLDg,"staff_behavior,cleanliness_ambiance"
mwysix31CIhbGSByKcqZLg,other_none
rrAYg_MDo9Ahv-s22psdVQ,"staff_behavior,food_product_quality"
5XJ7XYcbCoJUlKDZUrI9dg,"pricing_value,food_product_quality"
TXpvXlNAvJcq9TsO_n9T5g,"cleanliness_ambiance,food_product_quality"
w4AYYFVLthrQ6SN767p3vQ,food_product_quality
O4O38rRUst-dHAyjfXKm9Q,"food_product_quality,cleanliness_ambiance"
UFJJQSDdFkvcqci_Ac0N9g,"food_product_quality,staff_behavior"
drnar5HHqDtDauxeVN55zQ,"food_product_quality,cleanliness_ambiance"
5xbEZ9dhEyZit32sLwwddg,"food_product_quality,pricing_value"
Xbf-EcBPsfgmOB1qGy4IeA,"staff_behavior,food_product_quality"
5b396umj3-AoVNa0eW-Rgg,"food_product_quality,pricing_value"
NyTnlWF0ZsN0Geqf7vL9gA,food_product_quality
RVhh4u_z3P5rOgP01hFqFA,"staff_behavior,food_product_quality"
9CuAqfNGapSsJ5nWKFgtXg,food_product_quality
NnUFGm6HJOD_heW99Zz1dA,food_product_quality
p8yZKn-IVJC12ktvyAlgQA,staff_behavior
QAOljRzuKCa5IEvEhRXOMQ,"food_product_quality,order_accuracy_wait_time"
QKwxqpXZdE1e3xOjyO4A1A,"food_product_quality,staff_behavior"
LOu6D2Zw2RM4ZVw4CnyzmA,"food_product_quality,cleanliness_ambiance"
Kk5pfDuPrZGg_zzA_I0Y6A,"staff_behavior,food_product_quality"
9YYX6ZRk9fo9UFbqp2NtDg,"cleanliness_ambiance,pricing_value"
3wuGybpeyuU8ZPhSnEy3Rw,food_product_quality
Tn_I7jONI8OgWjoIB7pTeA,staff_behavior
uCAPuBlzXIlMeFM17SVE-Q,"food_product_quality,pricing_value"
08jdzGgv0xMMkoIz-TFFnA,food_product_quality
4xwirOoyhDBY-tDJNOncBw,"staff_behavior,order_accuracy_wait_time"
yQNkg8QxIchGTtkio3qKnw,pricing_value
kgkoDRBtedeDPdrGUtz3MQ,staff_behavior
YgND9fLZG-VMzdDVPUtQ0Q,"staff_behavior,food_product_quality"
-1QGQtlhcWtJVN5ETDOG4w,order_accuracy_wait_time
fCTtq8UhohvUKwJw33zqoQ,"cleanliness_ambiance,pricing_value"
UpP2AnlTBmkAviuvVviZyQ,"service_speed,cleanliness_ambiance"
AgeD1hMKA4sPfHkeRCnjdw,"food_product_quality,cleanliness_ambiance"
RRfH_15-B-qhP7Hk28qQZA,"food_product_quality,staff_behavior"
tukO0Rm2HoGuD3DevQ6_6w,"food_product_quality,cleanliness_ambiance"
qbtqspJwcWbQdG7hXCd2sw,"cleanliness_ambiance,food_product_quality"
TyP3t2FH6QtjMZcsW8pMaw,"cleanliness_ambiance,food_product_quality"
90YviajL2mu43sQ01ENZAw,"food_product_quality,cleanliness_ambiance"
TvQN0sBrGQe7HUgrMgD8zQ,"service_speed,food_product_quality"
53lsYsD7QO-x9kXEXpE6-w,cleanliness_ambiance
oGTwUT-p0qlP2brSbsd2ag,staff_behavior
Hgt4z0voddp03mmVzTzojQ,"staff_behavior,food_product_quality"
-DvckWr9H5ckdXeXJOrjmg,"pricing_value,food_product_quality"
-UT2fO-KTj8M84Z9vW6u9Q,"staff_behavior,pricing_value"
suQ9QBAeeisjMxSpFhD09A,staff_behavior
iiQwOVRxYZlHffEn17zMLA,"cleanliness_ambiance,food_product_quality"
IXJJP5eJzJX01FAI41X1SQ,"cleanliness_ambiance,staff_behavior"
CCjVrW1imLiTwtL4OCAQbQ,"food_product_quality,staff_behavior"
DmHzmQ5xiWifFSUOcFmFlQ,food_product_quality
1TRiyJGc0LcqNGRLY0XJmA,food_product_quality
OQXwSme2_2skxgcMZ9BDgA,food_product_quality
K0fR179FxhtMjPlWOsBtQg,"staff_behavior,food_product_quality"
nb8kd9-NbLL9cpRdsuFvcA,"staff_behavior,order_accuracy_wait_time"
_0f1XRcfUyB6pQ0AGpQkow,"pricing_value,order_accuracy_wait_time"
LRcm4UM8nglFfTeIau9jNg,food_product_quality
oXBtnWQAoai5oue9DoXBgQ,"staff_behavior,food_product_quality"
3EkPlXvSvUU3uczJHOmTzg,cleanliness_ambiance
HChSZz9pVKfDMgWx-pWmxA,food_product_quality
8gk_eHmheIdueJSfBkM1QQ,"food_product_quality,pricing_value"
bsG_0g8-jpaxCA6XZz8QvQ,"pricing_value,staff_behavior"
w3IlySgBSAfCW-rxn_UGuw,"pricing_value,order_accuracy_wait_time"
_32xGGrYQTugg_PVc0O1Ow,"pricing_value,food_product_quality"
ExTtcYiBeoRz8VNlOZjI4Q,"pricing_value,staff_behavior"
S2j9AVO4N1Ksd8_ArHgdpA,"order_accuracy_wait_time,staff_behavior"
H9NYVMyXwFvquCKP4Mqanw,"food_product_quality,staff_behavior"
DqROGpA5rFcvYZtHsgvq8A,"staff_behavior,pricing_value"
boL1oIG7CSxlhN7LUhqrHA,"food_product_quality,staff_behavior"
slwsYLTTH8PlQrDVpBYAmA,order_accuracy_wait_time
_r4fMe9202o2HOKdPLFe7w,"staff_behavior,food_product_quality"
x0t_6-R9ONmgIXAKQgEYyg,pricing_value
Ni2h6gHsj86bxRqihJti2A,staff_behavior
