review_id,user_id,business_id,stars,useful,funny,cool,text,date,period,merchant_status
p5ZnSYsVNIINohGlSsptjA,_96OwXF-2Wc1tn05zgji0A,kC2jUMTWt0v_cSWKa63QQA,5,0,0,0,This place is a gem and always awesome . I just realized they are delivering now which I was so used to picking up didn't know.  The quality is amazing and there prices are unbeatable you get such an amazing portion for such a fair price. This place is and has always been a neighborhood gem and now with all this covid stuff has steeped up for its  patrons. Try there stuff if you haven't and order more to support a local business that truly shows it patrons what a small business should be.,2021-03-18 18:36:45,earlier,Declining
gBl0QUMp-sKuwSHBfyF18A,9vb0U9hBNQ3D9TD52ihBUQ,kC2jUMTWt0v_cSWKa63QQA,5,2,2,2,"Forget about any other hoagie place. I am 80 years old, lifetime Philly resident, have tried them all. Fink's is NUMBER ONE! He was harassed recently by the city bureaucracy and shut down for a couple days for his staff allegedly not wearing masks, even though Fink's surveillance cameras proved that his workers were all wearing masks when the inspector was there. She obviously had a personal axe to grind. That aside, this place rocks!!! The hoagies are so fresh and tasty. Homemade potato salad and macaroni salad are the BEST! And how they keep the prices so low is a miracle. Who else has delicious hoagies packed with great edibles for $6.48? It is unbelievable! On top of that, owner Dennis Fink is a warm, big-hearted guy, and his son, who works there, is a chip off the old block. And if you are having a party, you have to get their ""A Taste of Philly!"" A ton of divine food for $7 a person! That's not a misprint. Are you kidding me? And they deliver 7 days a week. What more do you want?  No matter what it takes, go to Fink's or have it delivered. You will be glad you did!",2021-01-19 19:51:07,earlier,Declining
QcMaTZD4vINy48emXlcwaw,7NHf3QgyGlZ_9pwdWLFdhA,kaQ-ReAmU-xO2XnQsMFwRg,5,7,0,6,"I came out here for a lovely girl's night out with one of my friends at work. I have never been here before, but it has been on my bucket list for the longest time since its first opened for many reasons. Looking over the menu, it has alot of southern faves (fried chicken) with a chic twist (those bowls that have lately been all the rage) so i knew it would have alot to offer any taste. Sooo....today was a cheat day...meaning no bars hold on what I could get to indulge in...but despite of that, i couldn't take my eyes away from their #1 salad with ahi tuna. First off, on my cheat day, i dont do salads, second, unless its Panera, i really dont do salads...period. However, i REALLY love ahi, and the description sounded so fresh and tantalizing, that i just couldnt resist the urge to try it. So i went for it. I had the grilled artichokes as my app, because again, it's not sonething i see often on a menu. Of course, i eas eyeballing the keylime pie before i even got my app ordered. The artichokes were delicious with a nice crisp to them. I really enjoyed digging into the hearts and dipping it into the sauce. When my salad, i was pleased for two reasons, 1) it wasnt a voluminous mass of lettuce with some toppings sprinkled on as dinner salads tend to be and 2) it was nicely plated, a small mound of the salad that had avocado, carrot, and lightly dressed with mango. Of course, i dove into the ahi first. Fresh and delicate in taste, i will never go back to canned. The salad itself had a nice light flavor to it, which was refreshing too from the mango. I took my keylime pie home to go and ravished it immediately upon arriving. It had this nice tart creamy flavor which was balanced by the whipped cream. I normally dont finish the crust, but their crust was airy in texture and went great with the rest of the whipped cream.",2021-07-19 04:25:40,earlier,Growing
B5zT_RaIbMWBH83YxEZFWA,4Mnmop-RgetHD6DEqVAxMg,kaQ-ReAmU-xO2XnQsMFwRg,3,1,0,0,"The once awesome chicken sandwich has now been replaced by a pathetic disappointment in its place. The chicken itself is now a long thin cut (almost like a cutlet) which is panko breaded ... it's awful & seems mismatched with the slaw/pickles. It's way too thin & the texture is mediocre at best. Thank god we have a local Shake Shack now, so go there instead cause the Doc B's updated version is now just overpriced crap",2021-07-17 08:23:15,earlier,Growing
0zv18O7ePKNj_DOT-vluMg,x-aHM9y-vc5l2-XK4G6z1A,kaQ-ReAmU-xO2XnQsMFwRg,5,3,0,4,"Ok... I can't give a review of the food since we just had drinks but the drinks we had were mighty tasty!

My friends and I had lunch at another establishment at IP and we felt like hanging out some more so we headed over to Doc B's. The great thing about Doc's is that it is kind of quiet and understated and has great cocktails.

We had the Crazy Beautiful (martini glass) Paloma (middle tall glass) and the International Affair (short glass.) Mine was the International Affair, I figured since I had been having tequila all afternoon that I should stick with it. 

I definitely want to go back another time and try some of the food too because my friend says they have a good menu.",2021-07-13 02:08:53,earlier,Growing
oabYMil4pH_6TCUqx_sZNw,dJbP7V_e5tOiXNgKhVHCXQ,kaQ-ReAmU-xO2XnQsMFwRg,3,2,0,0,"decided to give this restaurant a try after the menu looked appealing. my boyfriend had a burger and thought it was pretty good. my house margarita was also tasty. however, i ordered the chicken parmesan and was very disappointed. i guess this is what i get for ordering a pasta dish at a burger joint? the sauce was horrible and pasta was not cooked properly. the service was fine, didn't love being sat by the kitchen though.",2021-07-05 15:23:19,earlier,Growing
NHEfLVZF_VxGLTECfg8xmg,QogPBCxu8s2driPWbUfGuQ,kaQ-ReAmU-xO2XnQsMFwRg,5,0,0,0,"I don't always write reviews, but when I do, it's because i either had a really good experience, or a really bad one. Doc B's was one of the best dining experiences we had while visiting Orlando and Tampa, INCLUDING Disney world. Me and my family had eaten out for over a week strait, had some mediocre food and terrible service that entire week. Eating out gets old after a while. We were at Dinosaur world with a 6,7 and 8 year old on June 21 and just wanted something more fresh, so we did some googling and came across Doc B's. THANK YOU. Our server was so cute, her name was jasmine, she had glasses and long hair, she was the best. She had a smile on her face the whole time, was super good with the kids and checked on us frequently, which is more than I can say for the servers at most of the restaurants at Disney world. The food was delicious, fresh, bathrooms were clean and it was a nice, quiet place for 2 tired moms to just sit with their kids for a minute and relax and not be treated like we were an inconvenience. The desserts were outstanding and if you like key lime pie, I HIGHLY recommend theirs. If I was a Tampa local, this would be my go to restaurant. Thank you for amazing service and amazing food!",2021-06-26 13:10:10,earlier,Growing
296gasuxY0JY0X3iA5DlMg,GuckmYLDGkApmXdzjdpdVA,kfRkKRVlaPAYOraik4JVXQ,2,0,0,0,"The order was delivered on time. The pizza and the salad came in the same hot Box so the salad was warm and the pizza was not hot. The salad was ordered with no olives, but there were plenty there. The heat made the whole salad smell like olives, so that became a throw-away for me. Then I got to the pizza. Large pizza, 8 slices. But when I grab a slice, it falls apart in little pieces because they are not slices, but little squares. Advertised as slices, photos show slices, but little squares. Like I haven't seen since 5th grade. Then I taste it. Toppings are good, crust is fair, and the sauce is red. I say red, because I could see red. I don't know if it was tomato sauce,  because it had no taste. This may be the most bland sauce I ever had. Two stars because it COULD have been worse.",2021-06-06 23:31:29,earlier,Declining
ZSct3389R-p56DVM5S56ew,Vqw8mhP7s_aVftwLWTGXXA,kgZjJTGNc6WjKVBiSqNUoA,5,0,0,0,"The food was amazing! & so delicious :) We drove about 50 minutes to try it and it was very worth it! Not only was the food fresh, hot and well prepared but the customer service was amazing as well!",2021-06-17 22:14:35,earlier,Stable
LfU5b7TvhL49yhyzDX9Egw,kw6nBN-MdEAOWbt5GQm5fg,kgZjJTGNc6WjKVBiSqNUoA,1,0,0,0,Terrible service. We went on a Sunday afternoon for the first time and noticed one of the guys who works in the truck was smoking right where the customers were waiting. We waited more than 45 minutes for our orders tostones con carne frita y chicharrones de pollo. I asked the lady working there the estimated time for the orders to be done and she said to wait 10 more minutes. After that I asked again and the order was not done and the 3 people working in the truck were arguing about all the orders. Right after Another guy brought back his order and said the meat was frozen.  We left I will never eat there.  I would have given 0 stars but it does not allow me.,2021-05-09 23:18:22,earlier,Stable
fu4SV_ccoJERWqBWDtnp3Q,qmIUl0zLww93jTptTfIDpg,kgZjJTGNc6WjKVBiSqNUoA,5,0,0,0,Acabamos de comer aqui y nos encanto!!!! Se Los recomiendo. El mofongo con carne frita estaba riquisimo. 10/10!!!,2021-05-05 18:18:40,earlier,Stable
ZeGrwYLhFLZNtuxsjQ2LdQ,qSPg5fXXvVDaWipNXfV35A,kgZjJTGNc6WjKVBiSqNUoA,5,0,0,0,I had mofongo and carne fritas! I had wait over 20 min sue the orders were hectic but it was worth the wait! The chef was very nice. I also tried alcapurria it was awesome!!!,2021-03-27 02:53:25,earlier,Stable
7Cf-7ppcGijkXCRUAwB2xw,EUcScagKSsv7LQWkBh8rUA,kn6zHpma8I_xBGTZpNe41A,4,0,0,0,"Sid Booker Shrimp at 2/3 the price. Shrimp are big.  Service is a little slow at peak hours, but have  a Red Stripe while you wait.",2021-03-01 13:09:20,earlier,Declining
_gaijtKgUqdDNvuhZ7z5Hg,9aqUzwG7N2-20axspEAsWA,knA3b_WnHUJAyrIzzL9Lrg,5,1,0,1,"Excellent sandwiches! Awesome service! This was our first time here and the staff, Victoria and Alexa were very pleasant and helpful. The Cuban was fantastic and the Full Montagu was delicious as well! Highly recommend both!! Enjoy :)",2021-07-10 20:13:51,earlier,Growing
ro1XEX8jNTi2A6RG_UHfJA,iyqWtjYV2UjGDT-QuT9Tag,knA3b_WnHUJAyrIzzL9Lrg,5,0,0,0,"We eat mostly at the one at
Downtown Disney springs. That one is very impersonal.This location ,however does a great job on quality and the staff is very personable. The manager was very friendly.",2021-04-18 11:25:31,earlier,Growing
N3UIrGah1t9Oz2aZqxBlaw,_N8kvjHWS60R6xjhs0em9A,ktM6aYuzqWd-kA8SIWswiQ,3,1,0,0,"We visited here on a Thursday, I haven't been here in a few years. Our server was not the most timely, she may have felt a little overwhelmed, but nice lady.. 
The food took a while to come. The chicken wings were really good, I didn't take a picture of them. My friend enjoyed her chicken sandwich,  she said it was juicy and well seasoned. The roasted Brussel sprouts were good, a little to much salt for my taste, but to the point that I couldn't eat them. 

I would visit again.",2021-07-16 19:22:32,earlier,Declining
Y1zVr00wxSbesNjty8EWjQ,et7Ndr07Kz-4wX8bbmQjWg,ktM6aYuzqWd-kA8SIWswiQ,4,0,0,0,"I've come here twice for brunch so far and both experiences have been solid. They don't take reservations on weekends and both times, the wait wasn't long at all. Also, the brunch hours are really generous given that one of the times I went was at a time of the day that most would consider after lunchtime.

The brunch menu is pretty standard in a nice, predictable way. I split an order of huevos rancheros and creme brulee French toast. The guac on the huevos rancheros was fresh and the creme brulee French toast was as amazing as the description on the menu.

Overall, a solid go-to Manayunk brunch spot with an equally solid looking lunch and dinner menu",2021-07-06 21:09:00,earlier,Declining
fRiVxXL-cUDEOyWkhlizYw,jhEfBHHUuwyBZz3yEGTErw,ktM6aYuzqWd-kA8SIWswiQ,5,0,0,0,"Such great food! My family and I ordered the truffle fries and the wings to go. They might be the best wings I've ever had ;) Although the truffle weren't really hot, they were still so very delicious. Would highly recommend and will definitely be back.",2021-06-22 18:48:43,earlier,Declining
agrwbfLxIBnl6JiXc1d50w,c-I04XRx7U9I5vtinXGgFA,ktM6aYuzqWd-kA8SIWswiQ,4,0,0,0,"I've been to Winnie's in Manayunk a few times. After today. I am left wondering about their practices after I received 3 different explanations about their their gratuity policy after it was automatically added to my check. 

The owner stated that all vendors on the block agreed to add gratuity to all checks above 75, manager said the add was up to the server, the server said it was policy of the owner.  Interesting this did not happen in prior visits with checks above 75 dollars. 

I fully support the service staff particularly pre, during and almost post pandemic. 

Is there an agreement amongst  restaurant owners to automatically add gratuity to checks or is there a criteria for selecting those who receive automatic gratuity?",2021-06-13 17:59:09,earlier,Declining
Wbc5y4qLdRMh45fDAgoRnQ,lAG123sv99BMtyILjaazKQ,ktM6aYuzqWd-kA8SIWswiQ,4,0,0,0,"Tried this on a whim because we wanted to grab something on our way out of the city. Staff was good, not super friendly but we weren't waiting around for much either. Food was good and came out pretty quickly. Nothing earth shattering, just a good spot to grab a quick breakfast if you're in the area.",2021-06-07 15:55:35,earlier,Declining
KEDDZ8nEHrMNpr5vxivcKQ,loXj7VmAUcAgk2kZ3T3OGw,kufU0ChkDC9hZABZoUebIQ,1,0,0,0,"This restaurant charged our credit card twice.  The first was the actual charge for our food, but the second charge was for a different amount and was made on a day we did not order anything from them. When we called to resolve the issue, we were told that since they had the receipt of the 2nd order (the one we did not place), they stated that they would not refund our money.  After explaining that we could prove that we couldn't have mad the purchase, as we were at an appointment, they still refused to issue a refund.  I would warn anyone against using their credit card at this restaurant.",2021-05-07 16:45:01,earlier,Stable
y_u0OqmvRpGrQtkJNDbb1A,Knne5Cd_OEVlFXUu9vkfOw,l7b33ubze8Jqw7C4I1CAuA,1,0,0,0,"First time staying at the embassy and definitely will be the last. When you hear that name you hear luxury and there was nothing luxury about. The customer service is horrible , house keeping is horrible, I understand its a pandemic  but the basic necessities were hard to get like tissue and towels. We barely could get bags for trash.  Then there is construction everywhere, the guess should not have been on those floors at all. The bed rooms is freezing cold, we even turned the air off in our room. The ice machines were out , vending machines out and then you want to charge 5 dollars a day for wifi !!!! I was over it, the rooms didn't even look like the picture .",2021-07-11 12:53:27,earlier,Declining
jqGRqwhdyg-vyKhC_FiGSw,WroWA_0PNRecLHhWdlxpnw,l7b33ubze8Jqw7C4I1CAuA,5,4,0,3,"This Embassy Suites in Tampa is currently remodeling.  They are under construction and had I known that before I made my reservation I probably would not have made the reservation.  I am so glad I didn't know, because this was one of the best stays that I have had in a very long time.  To start, my check in was seamless.  I was concerned because they told me when I arrived that all of the rooms they had left were next to construction areas.  As it turns out, I was next to two rooms which were being renovated.  I must have lucked out, because all the time I was there they didn't work on the rooms next to me at all.

Here are all the reason why I loved my stay.  1) Hot breakfast... sometimes the lines were long, but the lines moved quickly and they had bacon almost every day.  2) Manager's reception happy hour... every day they had a happy hour where you could get up to two drinks complementary.  I only took advantage of this once, but it was still a nice touch. 3) The room is was in was recently renovated... new carpet, decorations, a nice sized TV, VERY CLEAN, etc. When it comes to cleanliness my expectations are high and this hotel did not disappoint 4) Front desk staff... they were tentative to my needs and requests.  

So 5 stars for this Embassy Suites.  I travel a great deal and this stay was the most memorable in a good way.",2021-06-28 17:33:58,earlier,Declining
FFYeuDy8W2k0l3u4YeYMDQ,O-2aaAV1WgVxm53ZYHlYDQ,l7b33ubze8Jqw7C4I1CAuA,1,0,0,0,"Well customer service has been sub par to say the least. They charged $12 a day for parking and they are doing construction all over the hotel. Breakfast is in a box and the free social hour is a 2 drink minimum and no snacks....... So yeah not the excellent embassy suites that we use to all know and love. And you might say well it's covid. Yeah but covid is over and everyone has gotten there shots. An employee told me that all this changed after they reopened. So you might think that maybe they were hurt during covid and trying to recoup some cash, good point. But if they are hurting so bad why are they spending all the cash to remodel the place. All I can say is that I use to search out embassy suites for three reasons above and beyond service, excellent breakfast with omelets, and free drinks for happy hour. Well if you take that away they really don't stand out anymore. Good luck to them but that is the last dime I will spend at the embassy suites ever!!!",2021-06-16 22:07:53,earlier,Declining
ltw38k1yloUPA4JDHdJohw,H5K-P8o7b3mT46Kn8yAoRw,l7b33ubze8Jqw7C4I1CAuA,4,0,0,0,"I booked this hotel because I know it's been in the Westshore area for many years. I wasn't aware of the construction they're undergoing but I can imagine it'll be nice once finished. 
I had a slight issue with our room but the staff was super quick to address and provide a solution and for that I was happy and grateful. 
I would stay here again and would urge others to do so as well. It's in a great location and it's close to shopping, dining and the major highways.",2021-04-19 18:04:23,earlier,Declining
2XR5QtdjuR1TIH5-60lUEw,qyYwX2wlmmiPUNOFi8uXJQ,l7b33ubze8Jqw7C4I1CAuA,1,0,0,0,"My 2 year old found a syringe in our room, the smoke alarm was taped to the wall and fell on my husbands face as we walked through the doorway, and the broken drawer fell on my 2 year olds foot, and our landlines in the room had no service. There was old gum on the doorway and human feces on the back of the bathroom door. I would never recommend this location or any embassy's unless you are ok with your family being in danger just for a hotel. After all this we couldn't even take a hot shower as the drains were clogged. At the hotel the front manager threatened to call the cops on me for being upset and said he had done all he could do by refunding 2/3 nights. It wasn't until we spoke to Jason after leaving that he refunded the rest and gave us 10,000 hilton honors points (what a slap in the face for a ruined vacation). My husband is a  disabled veteran and this is the treatment he received at an embassy's suites. We were told ""you can go somewhere else"" on a Friday with two toddlers, grandma, and a dog, 9 hours from home. The person doing construction (our room was across from construction with plastic tarps all around them) couldn't understand a single word I asked him when I asked about the smoke alarm. You can see theirs anchors for the screws in the wall but they weren't in the holes and the smoke alarm itself had double tape on it. He couldn't speak the word work or manager, yet embassy says their smoke alarms that are taped to the wall with double sided tape are up to code. Save your money and stay somewhere that cares about the safety of their paying customers. You can't just put a sticker on a door and call it clean, they're super worried about wearing a mask but don't even clean the rooms your staying in.",2021-04-06 13:22:26,earlier,Declining
aVvno4lLG_OR9abnn-okkg,ygQxFoytqvt6W0E2NQPJow,lS42krxXMm-HIk7dntRsKQ,5,1,1,1,"The best Thai food in the University City area. Dine in or take out. Service is friendly. 

Amazing pad thai, drunken noodle, and basil fried rice. would highly recommend. loved the food here.",2021-07-10 21:45:14,earlier,Declining
h0nbTpWbxC0SI0Z5O7Q-5A,k2AH-dA8SYPh88aWaw_veg,lS42krxXMm-HIk7dntRsKQ,4,0,0,0,"My favorite Thai restaurant in Philly. Their food was delicious. Their Thai curry was very popular. My favorite dishes are Pad Thai and basil fried rice.

I recommend this place to everyone who wants to try Thai food.",2021-05-30 21:20:52,earlier,Declining
xpOZgOgEqus6F_DptITztA,7fyxB4ZUXOxYvyAQtgg-Pg,lS42krxXMm-HIk7dntRsKQ,4,1,0,0,"I've been ordering food from Pattaya since 2012 and the quality has remained the same! Their Pad See Ew is my favorite dish followed by their green, red, and penang curries. Always delicious, packed well for delivery, and made hot & fresh. Pattaya is my go to Thai restaurant in Philly!",2021-05-29 15:48:16,earlier,Declining
dt1RN23YBnY5cDLYh5UsqA,9qn6udMw3E_jJpNCUD-FWg,lS42krxXMm-HIk7dntRsKQ,4,0,0,0,"Came here for a friend's birthday in December 2019 and food was pretty good. Not super familiar with Thai cuisine or how the food typically tastes, but I thought that everything order (which is more than what is pictured) was fine. Service was a bit slow but was understandable since we were a decently sized party.",2021-05-26 18:16:07,earlier,Declining
3CkpBvOpeQrO7lvZyKrRLQ,sykwStOXIr3yrxy0XVAO5g,lS42krxXMm-HIk7dntRsKQ,5,0,0,0,"Pattaya is our favorite go-to local place for takeout Thai food. Their prices are pretty good, and they regularly send out promotional discount codes to their email list. The fried tofu appetizer is reliably delicious, and our other regular vegetarian picks are drunken noodles, any of the curries, pad se ew, and pineapple or basil fried rice (and they are always happy to omit egg to make things vegan!). I've never been very impressed with their pad thai, but have rarely been disappointed by anything else. Pattaya is definitely the most reliable, yummy, and affordable Thai food I have found in the area!",2021-05-14 14:57:41,earlier,Declining
cmK48amjYNk7_rMa4hP-sg,gfQqQYI5_hCAGEHlHXIz2Q,lSR0JkU7iCnR7sP-8Gjkqw,5,3,1,2,"It's a perfect place to take out-of-town visitors, which is exactly what I did. It's a short walk from home, and reservations are easy to make online. 

For those still easing back into public life after the pandemic, this is a great option. It's well-spaced, and it's outdoors with a nice breeze off the water. My guests loved the pier and the galleries and the garden.

Ordering is easy using the QR code at your table. The menu is simple, but just about anyone can find something to order. There's lemonade if you're not drinking alcohol, and there are decent pretzels if you've got a vegan who wants a snack with their drink. 

Staff are friendly and keep up well. Orders come quickly even on a busy night. I've been twice now, and I'm sure I'll be back again.

They do have to close up when the weather is bad--that happened to us. So keep an eye on the forecast and have a back up plan if there's a chance of bad weather.",2021-06-01 20:06:56,earlier,Stable
4cPjWWI6liGfHQ4OoUzkMg,5TE19zTjTIPq1HANACN7sw,lSR0JkU7iCnR7sP-8Gjkqw,5,1,0,2,Super cool area at the end of cherry street pier. You can't beat the unique location and view. Ordering system is super easy and convenient with QR code.,2021-05-16 13:00:56,earlier,Stable
dUq0NSHontUf5bxzxWG8rg,WWnW49CzmoYsZWUF7thyDw,lWedWkinrM5j13pyimbpbA,5,0,0,0,Had a great breakfast today. Divorced Eggs Carnitas were cooked very well and the tres leches French toast was really good! Good service and outdoor seating. Definitely go if in the area.,2021-07-11 15:30:29,earlier,Stable
K2Pn5dc6l46-5gUfaOkEcQ,aTmDh2aGyBwTGBkuEy3y9w,lWedWkinrM5j13pyimbpbA,5,0,0,0,"Miles Table is our go-to for ordering breakfast and lunch!  They have the fluffiest eggs around. Home fries are great. Divorced eggs is delicious. El Guapo is amazing as well. Service is top notch - they handle multiple customers with kindness and a smile. And they brew La Colombe coffee and lattes!!!!  Vibe is upbeat, good music...I usually leave in a better mood than when I arrive. Thanks for the years of service!

They completely adhered to all COVID restrictions / precautions throughout the pandemic.  They also created a larger outdoor seating area as well.",2021-06-27 13:51:54,earlier,Stable
SOjYe686Zr_vSFjYw6U_Mw,rDQQgt-NgHdr9CCKqoRCxg,lWedWkinrM5j13pyimbpbA,5,0,0,0,Delicious! So fast! We have gotten several items...Blueberry Pancakes (Great) The burgers are HUUUUUGE...and so delicious! I got the Divorced eggs...It was also VERY GOOD!!! We will come back time and time again... Love how tasty and interesting the food is and the staff is very friendly.,2021-06-05 23:10:31,earlier,Stable
0BTGuop-1u0aKTAO3KWMWA,kLIm4vKpYQ22i4asoKzSDA,lWedWkinrM5j13pyimbpbA,5,1,0,1,"One of the best prepared breakfasts our family has enjoyed in years.  The omelette was filled with tasty crisp bacon and cheese, the over easy eggs were perfectly cooked, the breakfast potatoes were well seasoned and flavorful, and the French toast was picture perfect and tasted even better.  My husband was tempted by the grilled cheese and was thrilled with the delicious and savory sandwich he received.  The Americanas were smooth and hot.  A wonderful option for a delicious breakfast/brunch.",2021-04-25 01:32:50,earlier,Stable
c6J3MArbcMrbGRZVL8WMOg,HHCK9DrxYXJti067oFyPyw,lWedWkinrM5j13pyimbpbA,4,2,1,1,I came here to meet some friends for brunch and all I'm going to say is this was one of the best Turkey burgers I've had in the city!!! Love the space it's like a farm to table feel. 8/10 would def recommend visiting for Brunch. It's also kid friendly.,2021-04-21 21:44:50,earlier,Stable
EbKVhGhW7shBwTUMDd2aPg,KbyiGMOeW25HJBSXVJGtVw,m_5jK3w7t4CS2ReIZI_grQ,2,2,1,1,Came here on 4th of July and I was really surprised at the lack of turn out and service. There is no table service at this time and it took the bartender a while to acknowledge although the place was empty. And I have been to Fat Tuesday's pre-Covid where we were standing shoulder to shoulder. I hope they bounce back fast from the pandemic because they need it!,2021-07-07 17:42:30,earlier,Declining
gRmORxuxzAgjF1pJjFV4xw,uqNjmp8-4mRde_Z0YtWO3w,m_5jK3w7t4CS2ReIZI_grQ,5,0,0,0,The electric lemonade was so good! It definitely helped me cool off on the 99 degree day! Much needed!,2021-06-30 21:20:36,earlier,Declining
6jOgIWlYG1Cl13NnA-7doQ,9_IgW4sITqvJ2M_zwGXDNw,m_5jK3w7t4CS2ReIZI_grQ,5,1,0,0,Nice selection of flavors available. The drinks aren't weak at all but still taste good. Service was quick and pleasant. Nice spot to pick up some drinks especially during the warmer months to cool off!,2021-06-17 00:08:24,earlier,Declining
CirRETDlc9p0xvpBFX0tNA,uKiosHOP9mu-sNEr-Zc9zA,m_5jK3w7t4CS2ReIZI_grQ,2,0,0,0,"Stopped for a drink on May 6th, 2021. The server in the picture had a very nasty attitude. She's in the wrong line of work.",2021-05-07 03:10:00,earlier,Declining
gZ37bCbLLCX3GUBuhKyxcQ,O3bimf1QB9tr_QRFdKAerw,m_5jK3w7t4CS2ReIZI_grQ,2,1,2,2,"2 stars for customer service onlwhich was seemingly decent. 

I had not 1 but 2 weak drinks! The drinks are to go only so you can't be inside with your drinks.

I want to start off by saying I felt ripped off. A cheap styrofoam cup with a weak drink just makes it even worse. All they had were daiquiris and nothing else from the drink menu was available. I had an entire 16oz drink and didn't even feel the slightest bit of a buzz. My picture of a Fat Tuesday drink was not Instagram worthy. 

Such a disappointment! I won't be coming back here until they fully open.",2021-03-18 14:00:06,earlier,Declining
PuVlDUs5cM1j3gexRpYsCQ,aVhVhBw-VRQIIx_If5W4FQ,mcb8blqo4lWVl91Mrp80uQ,1,0,0,0,"I would not give this store any rating if I could.
I ordered 2 subs 1 pizza and 1 ham and cheese and they screwed the pizza sub up then I called and the little punk that was working there wanted to argue with me that he did not make the wrong food. As well as his phone skills using words such as yep and uh huh this little bastard needs to learn some manners.
Upon Arrival at the store he still wanted to argue with me after I showed up with both subs to prove he made one incorrectly.

The manager who is a girl at the time was not of any help as she wanted to argue as well
This event happened on Friday February 5th around 9:30 to 10 pm

These 2 should be fired as they both have no people skills and apparently can't even make a sub correctly.

Horrible customer service and just plain rude
I took a video that I will be posting on social media",2021-02-06 03:05:13,earlier,Growing
_rOkwuU4LP5Xxf_D_pCZfg,PwVUM9uFdF_ZliTcAzbuXw,mciSzNKFRZ3HGgeSDuwUcw,4,0,0,0,"First time trying it, got the Tom Kha, Thai iced tea, and Love Boat. The love boat was delicious, beef tasted like it was cooked with 5 spice in a nice rich broth with rice noodles. Loved it. Thai iced teas were perfect. But... the Tom kha was inedible. It was by far the most sour Tom kha I've ever had, to the point it made my eyes water. Also it tasted like they used WAY too much fish sauce, it was super salty and the only aftertaste there is... we will try to eat it later with added unsalted broth or coconut milk. 

Still gave 4 stars because the inside was cute and clean, and everything else tasted really good so I'll definitely try them again in the future",2021-07-16 18:16:26,earlier,Declining
ibiDsnonT7_vfPNnKQHhYg,y5dAM9jOjdQBaHvz1YS0ig,mciSzNKFRZ3HGgeSDuwUcw,5,0,0,0,Best Thai spot in Philadelphia and it's right near my house.  Offers legit 'Thai hot' option.,2021-06-28 20:07:02,earlier,Declining
jyb9hmWptyiaWxtvxriARQ,cth9zLCxZKrqCs5sMG0kJQ,mciSzNKFRZ3HGgeSDuwUcw,5,1,0,0,"Absolutely delicious! I ordered steamed dumplings, Tom Yum Soup (Shrimp), Green Curry (Shrimp), and a Iced Thai Tea!! Got all of it within 20 minutes hot and ready to eat! Fair warning, the spice level is REAL! I ordered my curry medium spice and it was very very spice for someone who's easing her way into spicier foods. So if you're sensitive to spice definitely go on the mild side, or if you're really into spice go for the spicy! The only cons are I only got like 4 pieces of shrimp in my curry, but honestly it would've been fine with absolutely no protein with how flavorful and yummy it was! And personally like the taste of the tea overpowering the coconut mild in a Thai tea and it was a bit more on the milkier side, but still overall a must try place!",2021-05-16 18:47:23,earlier,Declining
Le_g5_exHDDtlQkLOD8hRw,HgOZ2gea4BJwocovkUHibA,mciSzNKFRZ3HGgeSDuwUcw,3,0,0,0,"The duck tacos were pretty unremarkable, barely any meat and could really only taste the sauce and the flour tortilla. The khao soi was ok but I wouldn't order either of those dishes again. I like that the menu has different options than standard pad thai and would be open to trying more.",2021-05-05 02:42:54,earlier,Declining
U9Uzdmq8DadE0oV5hkDeeA,nk0dYXC8Pw5tYTD23QAnrA,mciSzNKFRZ3HGgeSDuwUcw,5,0,0,0,"delicious, DELICIOUS authentic Thai food!! great customer service!!  A very comfy and sweet environment and experience :)",2021-04-30 01:50:26,earlier,Declining
XE2ncya_Vhj-cqd0EE-ijQ,KuJCzATUmXSEhaWcIX8kwg,mtpbu6J2Jg7RkmTSEEXtFQ,5,1,0,0,"I wanted to say thank you again for a great lunch and your server was impeccable. I love coming there for lunch or dinner. I feel at home there. My soup and salad lunch was yummy and the potato and bacon soup was soooo good ! I just got back from the  doctor and was not feeling well, and that lunch hit the spot. 
I was just under the weather, then after lunch, I felt better and was ready to take on the day. Please keep being a great restaurant....you guys are my fave spot !
Your servers need a big thank you for always being such good people.",2021-07-02 21:41:29,earlier,Declining
pudiXUh-8inEq4r9QNwqZA,JJLMYpbHkWXFeeGNg1Ggfw,mtpbu6J2Jg7RkmTSEEXtFQ,1,0,0,0,"Terrible service! Really useless group of people here - waited so long for the drinks we left before they even showed up... it got too late and it just made sense to give up and go to bed. Def wont waste my time here again, certainly not my money :)",2021-07-01 01:25:23,earlier,Declining
C9Azw0mKDNH55_j-IltUAQ,MgVoxWQK14dsoM25bKE_1A,mtpbu6J2Jg7RkmTSEEXtFQ,5,0,0,0,The waitress was a amazing and patient. She took our order and memorized it. She was very helpful and knowledgeable about food allergens. Great atmosphere and fun. This is a must visit for a bite to eat.,2021-06-20 11:59:02,earlier,Declining
FFLiYZPYjFC3j7o-SUirEg,iPBtgXc4wRv8Ot9ajIICHA,mtpbu6J2Jg7RkmTSEEXtFQ,4,0,0,1,This was a great choice. We started with cheese and bacon fries. The appetizer was huge and delicious. Next burgers and salad both were vey fresh large and served appropriately. Our server was quick and accurate.,2021-06-11 00:25:11,earlier,Declining
